timestamp,device_id,port_id,event_label,event_id,metric,alert_name,bucket
2026-02-06 22:00:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-06 22:00:00
2026-02-06 23:10:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-06 23:00:00
2026-02-06 23:35:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-06 23:30:00
2026-02-07 00:20:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-07 00:15:00
2026-02-07 01:05:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-07 01:00:00
2026-02-07 04:25:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-07 04:15:00
2026-02-07 04:25:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-07 04:15:00
2026-02-07 04:45:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-07 04:45:00
2026-02-07 06:30:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-07 06:30:00
2026-02-07 09:20:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-07 09:15:00
2026-02-07 10:20:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-07 10:15:00
2026-02-07 11:25:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-07 11:15:00
2026-02-07 11:55:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-07 11:45:00
2026-02-07 12:20:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-07 12:15:00
2026-02-07 13:10:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-07 13:00:00
2026-02-07 13:40:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-07 13:30:00
2026-02-07 14:10:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-07 14:00:00
2026-02-07 14:25:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-07 14:15:00
2026-02-07 16:20:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-07 16:15:00
2026-02-07 16:25:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-07 16:15:00
2026-02-07 17:35:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-07 17:30:00
2026-02-07 21:00:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-07 21:00:00
2026-02-07 22:45:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-07 22:45:00
2026-02-07 23:35:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-07 23:30:00
2026-02-07 23:40:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-07 23:30:00
2026-02-07 23:40:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-07 23:30:00
2026-02-07 23:50:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-07 23:45:00
2026-02-08 00:10:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-08 00:00:00
2026-02-08 01:15:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 01:15:00
2026-02-08 02:40:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-08 02:30:00
2026-02-08 03:55:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 03:45:00
2026-02-08 04:20:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 04:15:00
2026-02-08 06:45:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 06:45:00
2026-02-08 07:40:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 07:30:00
2026-02-08 08:55:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 08:45:00
2026-02-08 09:15:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 09:15:00
2026-02-08 10:05:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 10:00:00
2026-02-08 10:05:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 10:00:00
2026-02-08 10:05:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 10:00:00
2026-02-08 10:05:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 10:00:00
2026-02-08 10:35:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 10:30:00
2026-02-08 10:35:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 10:30:00
2026-02-08 10:35:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 10:30:00
2026-02-08 10:50:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 10:45:00
2026-02-08 10:50:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 10:45:00
2026-02-08 10:50:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 10:45:00
2026-02-08 10:50:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 10:45:00
2026-02-08 11:05:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 11:00:00
2026-02-08 11:05:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 11:00:00
2026-02-08 11:05:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 11:00:00
2026-02-08 11:05:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 11:00:00
2026-02-08 11:25:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 11:15:00
2026-02-08 11:30:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 11:30:00
2026-02-08 11:40:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 11:30:00
2026-02-08 11:50:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 11:45:00
2026-02-08 11:50:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 11:45:00
2026-02-08 11:50:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 11:45:00
2026-02-08 11:50:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 11:45:00
2026-02-08 12:05:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 12:00:00
2026-02-08 12:25:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 12:15:00
2026-02-08 12:25:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 12:15:00
2026-02-08 12:25:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 12:15:00
2026-02-08 12:35:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 12:30:00
2026-02-08 12:35:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 12:30:00
2026-02-08 12:35:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 12:30:00
2026-02-08 12:35:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 12:30:00
2026-02-08 13:05:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 13:00:00
2026-02-08 13:10:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 13:00:00
2026-02-08 13:10:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 13:00:00
2026-02-08 13:10:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 13:00:00
2026-02-08 13:10:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 13:00:00
2026-02-08 13:25:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 13:15:00
2026-02-08 13:25:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 13:15:00
2026-02-08 13:25:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 13:15:00
2026-02-08 13:25:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 13:15:00
2026-02-08 13:25:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 13:15:00
2026-02-08 13:30:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 13:30:00
2026-02-08 13:30:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 13:30:00
2026-02-08 13:30:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 13:30:00
2026-02-08 13:30:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 13:30:00
2026-02-08 14:30:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 14:30:00
2026-02-08 14:30:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 14:30:00
2026-02-08 14:30:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 14:30:00
2026-02-08 14:30:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 14:30:00
2026-02-08 14:45:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 14:45:00
2026-02-08 14:50:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 14:45:00
2026-02-08 14:50:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 14:45:00
2026-02-08 14:50:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 14:45:00
2026-02-08 14:50:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 14:45:00
2026-02-08 15:40:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 15:30:00
2026-02-08 15:45:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-08 15:45:00
2026-02-08 15:45:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 15:45:00
2026-02-08 15:45:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 15:45:00
2026-02-08 15:45:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 15:45:00
2026-02-08 15:50:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-08 15:45:00
2026-02-08 15:50:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-08 15:45:00
2026-02-08 15:50:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-08 15:45:00
2026-02-08 16:15:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 16:15:00
2026-02-08 17:30:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 17:30:00
2026-02-08 19:55:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-08 19:45:00
2026-02-08 20:30:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 20:30:00
2026-02-08 21:00:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 21:00:00
2026-02-08 21:30:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-08 21:30:00
2026-02-08 21:35:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 21:30:00
2026-02-08 22:50:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-08 22:45:00
2026-02-09 02:30:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-09 02:30:00
2026-02-09 02:35:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-09 02:30:00
2026-02-09 03:05:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-09 03:00:00
2026-02-09 05:10:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-09 05:00:00
2026-02-09 06:15:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-09 06:15:00
2026-02-09 06:45:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-09 06:45:00
2026-02-09 07:50:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 07:45:00
2026-02-09 07:50:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 07:45:00
2026-02-09 07:50:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 07:45:00
2026-02-09 08:15:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 08:15:00
2026-02-09 08:15:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 08:15:00
2026-02-09 08:15:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-09 08:15:00
2026-02-09 08:15:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 08:15:00
2026-02-09 08:15:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 08:15:00
2026-02-09 08:20:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 08:15:00
2026-02-09 08:20:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 08:15:00
2026-02-09 08:20:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 08:15:00
2026-02-09 08:20:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 08:15:00
2026-02-09 08:35:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 08:30:00
2026-02-09 08:40:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 08:30:00
2026-02-09 08:45:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 08:45:00
2026-02-09 08:50:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 08:45:00
2026-02-09 08:50:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 08:45:00
2026-02-09 08:50:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 08:45:00
2026-02-09 08:50:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 08:45:00
2026-02-09 08:55:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 08:45:00
2026-02-09 08:55:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 08:45:00
2026-02-09 08:55:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 08:45:00
2026-02-09 08:55:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 08:45:00
2026-02-09 09:00:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:00:00
2026-02-09 09:05:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:00:00
2026-02-09 09:05:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:00:00
2026-02-09 09:05:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:00:00
2026-02-09 09:05:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:00:00
2026-02-09 09:10:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:00:00
2026-02-09 09:15:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:15:00
2026-02-09 09:15:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:15:00
2026-02-09 09:15:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:15:00
2026-02-09 09:15:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:15:00
2026-02-09 09:20:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:15:00
2026-02-09 09:20:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:15:00
2026-02-09 09:20:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:15:00
2026-02-09 09:20:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:15:00
2026-02-09 09:25:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:15:00
2026-02-09 09:25:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:15:00
2026-02-09 09:25:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:15:00
2026-02-09 09:25:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:15:00
2026-02-09 09:30:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:30:00
2026-02-09 09:30:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:30:00
2026-02-09 09:30:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:30:00
2026-02-09 09:30:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:30:00
2026-02-09 09:35:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:30:00
2026-02-09 09:35:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:30:00
2026-02-09 09:35:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:30:00
2026-02-09 09:35:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:30:00
2026-02-09 09:40:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:30:00
2026-02-09 09:40:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:30:00
2026-02-09 09:40:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:30:00
2026-02-09 09:40:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:30:00
2026-02-09 09:45:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:45:00
2026-02-09 09:45:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:45:00
2026-02-09 09:45:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:45:00
2026-02-09 09:45:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:45:00
2026-02-09 09:50:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:45:00
2026-02-09 09:50:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:45:00
2026-02-09 09:50:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:45:00
2026-02-09 09:50:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:45:00
2026-02-09 09:55:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 09:45:00
2026-02-09 09:55:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 09:45:00
2026-02-09 09:55:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 09:45:00
2026-02-09 09:55:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 09:45:00
2026-02-09 10:00:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:00:00
2026-02-09 10:00:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:00:00
2026-02-09 10:00:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:00:00
2026-02-09 10:00:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:00:00
2026-02-09 10:05:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:00:00
2026-02-09 10:05:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:00:00
2026-02-09 10:05:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:00:00
2026-02-09 10:05:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:00:00
2026-02-09 10:10:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:00:00
2026-02-09 10:15:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:15:00
2026-02-09 10:15:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:15:00
2026-02-09 10:15:00,edge-fw-01,port-id7428,normal,G,errors,errors_high,2026-02-09 10:15:00
2026-02-09 10:15:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:15:00
2026-02-09 10:15:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:15:00
2026-02-09 10:20:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:15:00
2026-02-09 10:20:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:15:00
2026-02-09 10:20:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:15:00
2026-02-09 10:20:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:15:00
2026-02-09 10:25:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:15:00
2026-02-09 10:25:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:15:00
2026-02-09 10:25:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:15:00
2026-02-09 10:25:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:15:00
2026-02-09 10:30:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:30:00
2026-02-09 10:30:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:30:00
2026-02-09 10:30:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:30:00
2026-02-09 10:30:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:30:00
2026-02-09 10:35:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:30:00
2026-02-09 10:35:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:30:00
2026-02-09 10:35:00,edge-fw-01,port-id7428,normal,G,discards,discards_high,2026-02-09 10:30:00
2026-02-09 10:35:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:30:00
2026-02-09 10:35:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:30:00
2026-02-09 10:40:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:30:00
2026-02-09 10:40:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:30:00
2026-02-09 10:40:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:30:00
2026-02-09 10:40:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:30:00
2026-02-09 10:45:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:45:00
2026-02-09 10:45:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:45:00
2026-02-09 10:45:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:45:00
2026-02-09 10:45:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:45:00
2026-02-09 10:50:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:45:00
2026-02-09 10:50:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 10:45:00
2026-02-09 10:50:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 10:45:00
2026-02-09 10:50:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 10:45:00
2026-02-09 10:55:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 10:45:00
2026-02-09 11:00:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:00:00
2026-02-09 11:00:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 11:00:00
2026-02-09 11:00:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 11:00:00
2026-02-09 11:00:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 11:00:00
2026-02-09 11:05:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:00:00
2026-02-09 11:05:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 11:00:00
2026-02-09 11:05:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 11:00:00
2026-02-09 11:05:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 11:00:00
2026-02-09 11:10:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:00:00
2026-02-09 11:10:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 11:00:00
2026-02-09 11:10:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 11:00:00
2026-02-09 11:10:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 11:00:00
2026-02-09 11:15:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:15:00
2026-02-09 11:15:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 11:15:00
2026-02-09 11:15:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 11:15:00
2026-02-09 11:15:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 11:15:00
2026-02-09 11:25:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:15:00
2026-02-09 11:25:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 11:15:00
2026-02-09 11:25:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 11:15:00
2026-02-09 11:25:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 11:15:00
2026-02-09 11:30:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:30:00
2026-02-09 11:30:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 11:30:00
2026-02-09 11:30:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 11:30:00
2026-02-09 11:30:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 11:30:00
2026-02-09 11:35:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:30:00
2026-02-09 11:35:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 11:30:00
2026-02-09 11:35:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 11:30:00
2026-02-09 11:35:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 11:30:00
2026-02-09 11:40:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:30:00
2026-02-09 11:45:00,edge-fw-01,port-id7428,normal,G,traffic,traffic_high,2026-02-09 11:45:00
2026-02-09 11:45:00,edge-fw-01,port-id7428,normal,G,packets,packets_high,2026-02-09 11:45:00
2026-02-09 11:45:00,edge-fw-01,port-id7428,normal,G,broadcast,broadcast_high,2026-02-09 11:45:00
2026-02-09 11:45:00,edge-fw-01,port-id7428,normal,G,multicast,multicast_high,2026-02-09 11:45:00
2026-02-09 11:50:00,edge-fw-01,port-id7428,normal,G,unknown_protocol,unknown_high,2026-02-09 11:45:00
