scenario_id,timestamp,device_id,port_id,port_role,utilization
S1,2026-03-07 23:45:00,sw-core-01,port-id7430,uplink,5.068958
S1,2026-03-07 23:50:00,sw-core-01,port-id7430,uplink,9.026868
S1,2026-03-07 23:55:00,sw-core-01,port-id7430,uplink,11.333621
S1,2026-03-08 00:00:00,sw-core-01,port-id7430,uplink,9.050275
S1,2026-03-08 00:05:00,sw-core-01,port-id7430,uplink,11.408530
S1,2026-03-08 00:10:00,sw-core-01,port-id7430,uplink,7.912492
S1,2026-03-08 00:15:00,sw-core-01,port-id7430,uplink,9.246100
S1,2026-03-08 00:20:00,sw-core-01,port-id7430,uplink,4.442411
S1,2026-03-08 00:25:00,sw-core-01,port-id7430,uplink,12.281230
S1,2026-03-08 00:30:00,sw-core-01,port-id7430,uplink,10.997586
S1,2026-03-08 00:35:00,sw-core-01,port-id7430,uplink,9.192832
S1,2026-03-08 00:40:00,sw-core-01,port-id7430,uplink,8.204710
S1,2026-03-08 00:45:00,sw-core-01,port-id7430,uplink,11.517319
S1,2026-03-08 00:50:00,sw-core-01,port-id7430,uplink,13.522003
S1,2026-03-08 00:55:00,sw-core-01,port-id7430,uplink,12.431449
S1,2026-03-08 01:00:00,sw-core-01,port-id7430,uplink,10.583522
S1,2026-03-08 01:05:00,sw-core-01,port-id7430,uplink,12.105847
S1,2026-03-08 01:10:00,sw-core-01,port-id7430,uplink,6.532491
S1,2026-03-08 01:15:00,sw-core-01,port-id7430,uplink,9.460353
S1,2026-03-08 01:20:00,sw-core-01,port-id7430,uplink,8.621998
S1,2026-03-08 01:25:00,sw-core-01,port-id7430,uplink,9.114533
S1,2026-03-08 01:30:00,sw-core-01,port-id7430,uplink,5.419247
S1,2026-03-08 01:35:00,sw-core-01,port-id7430,uplink,8.089675
S1,2026-03-08 01:40:00,sw-core-01,port-id7430,uplink,15.714735
S1,2026-03-08 01:45:00,sw-core-01,port-id7430,uplink,11.023473
S1,2026-03-08 01:50:00,sw-core-01,port-id7430,uplink,8.430378
S1,2026-03-08 01:55:00,sw-core-01,port-id7430,uplink,8.048679
S1,2026-03-08 02:00:00,sw-core-01,port-id7430,uplink,12.298695
S1,2026-03-08 02:05:00,sw-core-01,port-id7430,uplink,11.986979
S1,2026-03-08 02:10:00,sw-core-01,port-id7430,uplink,10.416473
S1,2026-03-08 02:15:00,sw-core-01,port-id7430,uplink,11.121348
S1,2026-03-08 02:20:00,sw-core-01,port-id7430,uplink,11.953117
S1,2026-03-08 02:25:00,sw-core-01,port-id7430,uplink,5.286883
S1,2026-03-08 02:30:00,sw-core-01,port-id7430,uplink,11.455372
S1,2026-03-08 02:35:00,sw-core-01,port-id7430,uplink,5.671675
S1,2026-03-08 02:40:00,sw-core-01,port-id7430,uplink,13.067776
S1,2026-03-08 02:45:00,sw-core-01,port-id7430,uplink,10.153493
S1,2026-03-08 02:50:00,sw-core-01,port-id7430,uplink,7.153387
S1,2026-03-08 02:55:00,sw-core-01,port-id7430,uplink,7.606238
S1,2026-03-08 03:00:00,sw-core-01,port-id7430,uplink,7.938420
S1,2026-03-08 03:05:00,sw-core-01,port-id7430,uplink,14.837335
S1,2026-03-08 03:10:00,sw-core-01,port-id7430,uplink,12.923514
S1,2026-03-08 03:15:00,sw-core-01,port-id7430,uplink,6.073671
S1,2026-03-08 03:20:00,sw-core-01,port-id7430,uplink,7.298851
S1,2026-03-08 03:25:00,sw-core-01,port-id7430,uplink,4.404096
S1,2026-03-08 03:30:00,sw-core-01,port-id7430,uplink,8.720634
S1,2026-03-08 03:35:00,sw-core-01,port-id7430,uplink,10.711857
S1,2026-03-08 03:40:00,sw-core-01,port-id7430,uplink,7.413302
S1,2026-03-08 03:45:00,sw-core-01,port-id7430,uplink,14.296628
S1,2026-03-08 03:50:00,sw-core-01,port-id7430,uplink,12.043741
S1,2026-03-08 03:55:00,sw-core-01,port-id7430,uplink,7.626948
S1,2026-03-08 04:00:00,sw-core-01,port-id7430,uplink,4.205814
S1,2026-03-08 04:05:00,sw-core-01,port-id7430,uplink,10.111511
S1,2026-03-08 04:10:00,sw-core-01,port-id7430,uplink,7.107263
S1,2026-03-08 04:15:00,sw-core-01,port-id7430,uplink,10.785256
S1,2026-03-08 04:20:00,sw-core-01,port-id7430,uplink,9.820278
S1,2026-03-08 04:25:00,sw-core-01,port-id7430,uplink,11.911837
S1,2026-03-08 04:30:00,sw-core-01,port-id7430,uplink,6.909829
S1,2026-03-08 04:35:00,sw-core-01,port-id7430,uplink,5.450295
S1,2026-03-08 04:40:00,sw-core-01,port-id7430,uplink,10.258122
S1,2026-03-08 04:45:00,sw-core-01,port-id7430,uplink,7.612280
S1,2026-03-08 04:50:00,sw-core-01,port-id7430,uplink,4.394113
S1,2026-03-08 04:55:00,sw-core-01,port-id7430,uplink,13.615998
S1,2026-03-08 05:00:00,sw-core-01,port-id7430,uplink,12.797401
S1,2026-03-08 05:05:00,sw-core-01,port-id7430,uplink,9.354798
S1,2026-03-08 05:10:00,sw-core-01,port-id7430,uplink,10.112882
S1,2026-03-08 05:15:00,sw-core-01,port-id7430,uplink,8.036384
S1,2026-03-08 05:20:00,sw-core-01,port-id7430,uplink,9.447425
S1,2026-03-08 05:25:00,sw-core-01,port-id7430,uplink,7.911657
S1,2026-03-08 05:30:00,sw-core-01,port-id7430,uplink,13.787642
S1,2026-03-08 05:35:00,sw-core-01,port-id7430,uplink,11.957265
S1,2026-03-08 05:40:00,sw-core-01,port-id7430,uplink,9.877021
S1,2026-03-08 05:45:00,sw-core-01,port-id7430,uplink,15.393967
S1,2026-03-08 05:50:00,sw-core-01,port-id7430,uplink,12.847309
S1,2026-03-08 05:55:00,sw-core-01,port-id7430,uplink,11.024932
S1,2026-03-08 06:00:00,sw-core-01,port-id7430,uplink,9.273432
S1,2026-03-08 06:05:00,sw-core-01,port-id7430,uplink,18.445785
S1,2026-03-08 06:10:00,sw-core-01,port-id7430,uplink,19.545751
S1,2026-03-08 06:15:00,sw-core-01,port-id7430,uplink,14.363924
S1,2026-03-08 06:20:00,sw-core-01,port-id7430,uplink,9.351798
S1,2026-03-08 06:25:00,sw-core-01,port-id7430,uplink,12.422322
S1,2026-03-08 06:30:00,sw-core-01,port-id7430,uplink,13.063009
S1,2026-03-08 06:35:00,sw-core-01,port-id7430,uplink,12.099337
S1,2026-03-08 06:40:00,sw-core-01,port-id7430,uplink,14.989307
S1,2026-03-08 06:45:00,sw-core-01,port-id7430,uplink,12.266859
S1,2026-03-08 06:50:00,sw-core-01,port-id7430,uplink,18.111769
S1,2026-03-08 06:55:00,sw-core-01,port-id7430,uplink,16.150577
S1,2026-03-08 07:00:00,sw-core-01,port-id7430,uplink,16.359512
S1,2026-03-08 07:05:00,sw-core-01,port-id7430,uplink,18.451619
S1,2026-03-08 07:10:00,sw-core-01,port-id7430,uplink,18.045298
S1,2026-03-08 07:15:00,sw-core-01,port-id7430,uplink,22.196187
S1,2026-03-08 07:20:00,sw-core-01,port-id7430,uplink,18.817724
S1,2026-03-08 07:25:00,sw-core-01,port-id7430,uplink,21.856629
S1,2026-03-08 07:30:00,sw-core-01,port-id7430,uplink,17.201788
S1,2026-03-08 07:35:00,sw-core-01,port-id7430,uplink,26.898084
S1,2026-03-08 07:40:00,sw-core-01,port-id7430,uplink,22.258900
S1,2026-03-08 07:45:00,sw-core-01,port-id7430,uplink,21.742665
S1,2026-03-08 07:50:00,sw-core-01,port-id7430,uplink,19.311275
S1,2026-03-08 07:55:00,sw-core-01,port-id7430,uplink,22.407281
S1,2026-03-08 08:00:00,sw-core-01,port-id7430,uplink,26.797442
S1,2026-03-08 08:05:00,sw-core-01,port-id7430,uplink,25.834236
S1,2026-03-08 08:10:00,sw-core-01,port-id7430,uplink,24.898860
S1,2026-03-08 08:15:00,sw-core-01,port-id7430,uplink,22.822917
S1,2026-03-08 08:20:00,sw-core-01,port-id7430,uplink,19.109590
S1,2026-03-08 08:25:00,sw-core-01,port-id7430,uplink,26.311262
S1,2026-03-08 08:30:00,sw-core-01,port-id7430,uplink,25.453709
S1,2026-03-08 08:35:00,sw-core-01,port-id7430,uplink,26.957851
S1,2026-03-08 08:40:00,sw-core-01,port-id7430,uplink,26.063890
S1,2026-03-08 08:45:00,sw-core-01,port-id7430,uplink,27.244473
S1,2026-03-08 08:50:00,sw-core-01,port-id7430,uplink,22.268022
S1,2026-03-08 08:55:00,sw-core-01,port-id7430,uplink,22.760318
S1,2026-03-08 09:00:00,sw-core-01,port-id7430,uplink,30.683304
S1,2026-03-08 09:05:00,sw-core-01,port-id7430,uplink,28.627017
S1,2026-03-08 09:10:00,sw-core-01,port-id7430,uplink,25.407063
S1,2026-03-08 09:15:00,sw-core-01,port-id7430,uplink,24.862492
S1,2026-03-08 09:20:00,sw-core-01,port-id7430,uplink,28.032987
S1,2026-03-08 09:25:00,sw-core-01,port-id7430,uplink,26.782057
S1,2026-03-08 09:30:00,sw-core-01,port-id7430,uplink,23.552841
S1,2026-03-08 09:35:00,sw-core-01,port-id7430,uplink,27.880164
S1,2026-03-08 09:40:00,sw-core-01,port-id7430,uplink,24.345735
S1,2026-03-08 09:45:00,sw-core-01,port-id7430,uplink,29.376315
S1,2026-03-08 09:50:00,sw-core-01,port-id7430,uplink,23.344277
S1,2026-03-08 09:55:00,sw-core-01,port-id7430,uplink,24.379259
S1,2026-03-08 10:00:00,sw-core-01,port-id7430,uplink,37.754830
S1,2026-03-08 10:05:00,sw-core-01,port-id7430,uplink,28.224138
S1,2026-03-08 10:10:00,sw-core-01,port-id7430,uplink,25.051651
S1,2026-03-08 10:15:00,sw-core-01,port-id7430,uplink,27.114590
S1,2026-03-08 10:20:00,sw-core-01,port-id7430,uplink,29.302156
S1,2026-03-08 10:25:00,sw-core-01,port-id7430,uplink,23.722816
S1,2026-03-08 10:30:00,sw-core-01,port-id7430,uplink,27.807041
S1,2026-03-08 10:35:00,sw-core-01,port-id7430,uplink,26.780877
S1,2026-03-08 10:40:00,sw-core-01,port-id7430,uplink,19.782253
S1,2026-03-08 10:45:00,sw-core-01,port-id7430,uplink,27.466424
S1,2026-03-08 10:50:00,sw-core-01,port-id7430,uplink,28.972133
S1,2026-03-08 10:55:00,sw-core-01,port-id7430,uplink,27.079635
S1,2026-03-08 11:00:00,sw-core-01,port-id7430,uplink,26.909778
S1,2026-03-08 11:05:00,sw-core-01,port-id7430,uplink,30.077452
S1,2026-03-08 11:10:00,sw-core-01,port-id7430,uplink,32.474466
S1,2026-03-08 11:15:00,sw-core-01,port-id7430,uplink,28.369515
S1,2026-03-08 11:20:00,sw-core-01,port-id7430,uplink,28.298519
S1,2026-03-08 11:25:00,sw-core-01,port-id7430,uplink,30.094410
S1,2026-03-08 11:30:00,sw-core-01,port-id7430,uplink,26.564790
S1,2026-03-08 11:35:00,sw-core-01,port-id7430,uplink,28.801769
S1,2026-03-08 11:40:00,sw-core-01,port-id7430,uplink,25.070357
S1,2026-03-08 11:45:00,sw-core-01,port-id7430,uplink,30.667485
S1,2026-03-08 11:50:00,sw-core-01,port-id7430,uplink,25.468711
S1,2026-03-08 11:55:00,sw-core-01,port-id7430,uplink,30.944379
S1,2026-03-08 12:00:00,sw-core-01,port-id7430,uplink,27.431337
S1,2026-03-08 12:05:00,sw-core-01,port-id7430,uplink,32.054084
S1,2026-03-08 12:10:00,sw-core-01,port-id7430,uplink,27.012797
S1,2026-03-08 12:15:00,sw-core-01,port-id7430,uplink,26.279835
S1,2026-03-08 12:20:00,sw-core-01,port-id7430,uplink,25.469440
S1,2026-03-08 12:25:00,sw-core-01,port-id7430,uplink,25.847708
S1,2026-03-08 12:30:00,sw-core-01,port-id7430,uplink,29.907582
S1,2026-03-08 12:35:00,sw-core-01,port-id7430,uplink,25.734017
S1,2026-03-08 12:40:00,sw-core-01,port-id7430,uplink,28.866729
S1,2026-03-08 12:45:00,sw-core-01,port-id7430,uplink,26.081185
S1,2026-03-08 12:50:00,sw-core-01,port-id7430,uplink,29.528387
S1,2026-03-08 12:55:00,sw-core-01,port-id7430,uplink,24.106441
S1,2026-03-08 13:00:00,sw-core-01,port-id7430,uplink,31.198294
S1,2026-03-08 13:05:00,sw-core-01,port-id7430,uplink,23.926986
S1,2026-03-08 13:10:00,sw-core-01,port-id7430,uplink,25.501076
S1,2026-03-08 13:15:00,sw-core-01,port-id7430,uplink,32.400644
S1,2026-03-08 13:20:00,sw-core-01,port-id7430,uplink,29.151549
S1,2026-03-08 13:25:00,sw-core-01,port-id7430,uplink,27.815909
S1,2026-03-08 13:30:00,sw-core-01,port-id7430,uplink,25.091545
S1,2026-03-08 13:35:00,sw-core-01,port-id7430,uplink,25.353003
S1,2026-03-08 13:40:00,sw-core-01,port-id7430,uplink,30.059560
S1,2026-03-08 13:45:00,sw-core-01,port-id7430,uplink,24.142274
S1,2026-03-08 13:50:00,sw-core-01,port-id7430,uplink,30.754837
S1,2026-03-08 13:55:00,sw-core-01,port-id7430,uplink,28.045242
S1,2026-03-08 14:00:00,sw-core-01,port-id7430,uplink,28.332111
S1,2026-03-08 14:05:00,sw-core-01,port-id7430,uplink,28.995903
S1,2026-03-08 14:10:00,sw-core-01,port-id7430,uplink,27.378012
S1,2026-03-08 14:15:00,sw-core-01,port-id7430,uplink,26.822983
S1,2026-03-08 14:20:00,sw-core-01,port-id7430,uplink,25.512585
S1,2026-03-08 14:25:00,sw-core-01,port-id7430,uplink,26.655021
S1,2026-03-08 14:30:00,sw-core-01,port-id7430,uplink,29.163753
S1,2026-03-08 14:35:00,sw-core-01,port-id7430,uplink,28.203386
S1,2026-03-08 14:40:00,sw-core-01,port-id7430,uplink,22.661316
S1,2026-03-08 14:45:00,sw-core-01,port-id7430,uplink,24.417046
S1,2026-03-08 14:50:00,sw-core-01,port-id7430,uplink,30.490407
S1,2026-03-08 14:55:00,sw-core-01,port-id7430,uplink,24.292573
S1,2026-03-08 15:00:00,sw-core-01,port-id7430,uplink,31.642038
S1,2026-03-08 15:05:00,sw-core-01,port-id7430,uplink,29.374052
S1,2026-03-08 15:10:00,sw-core-01,port-id7430,uplink,24.465234
S1,2026-03-08 15:15:00,sw-core-01,port-id7430,uplink,19.927397
S1,2026-03-08 15:20:00,sw-core-01,port-id7430,uplink,33.728515
S1,2026-03-08 15:25:00,sw-core-01,port-id7430,uplink,25.687833
S1,2026-03-08 15:30:00,sw-core-01,port-id7430,uplink,31.270364
S1,2026-03-08 15:35:00,sw-core-01,port-id7430,uplink,29.250132
S1,2026-03-08 15:40:00,sw-core-01,port-id7430,uplink,25.218761
S1,2026-03-08 15:45:00,sw-core-01,port-id7430,uplink,27.023389
S1,2026-03-08 15:50:00,sw-core-01,port-id7430,uplink,27.158036
S1,2026-03-08 15:55:00,sw-core-01,port-id7430,uplink,25.248078
S1,2026-03-08 16:00:00,sw-core-01,port-id7430,uplink,27.659279
S1,2026-03-08 16:05:00,sw-core-01,port-id7430,uplink,23.980337
S1,2026-03-08 16:10:00,sw-core-01,port-id7430,uplink,26.905444
S1,2026-03-08 16:15:00,sw-core-01,port-id7430,uplink,30.408314
S1,2026-03-08 16:20:00,sw-core-01,port-id7430,uplink,24.039074
S1,2026-03-08 16:25:00,sw-core-01,port-id7430,uplink,28.917138
S1,2026-03-08 16:30:00,sw-core-01,port-id7430,uplink,31.454157
S1,2026-03-08 16:35:00,sw-core-01,port-id7430,uplink,29.477965
S1,2026-03-08 16:40:00,sw-core-01,port-id7430,uplink,23.023942
S1,2026-03-08 16:45:00,sw-core-01,port-id7430,uplink,26.617011
S1,2026-03-08 16:50:00,sw-core-01,port-id7430,uplink,23.570237
S1,2026-03-08 16:55:00,sw-core-01,port-id7430,uplink,31.070928
S1,2026-03-08 17:00:00,sw-core-01,port-id7430,uplink,29.586696
S1,2026-03-08 17:05:00,sw-core-01,port-id7430,uplink,29.260180
S1,2026-03-08 17:10:00,sw-core-01,port-id7430,uplink,24.871561
S1,2026-03-08 17:15:00,sw-core-01,port-id7430,uplink,24.437042
S1,2026-03-08 17:20:00,sw-core-01,port-id7430,uplink,20.163179
S1,2026-03-08 17:25:00,sw-core-01,port-id7430,uplink,28.488616
S1,2026-03-08 17:30:00,sw-core-01,port-id7430,uplink,24.304873
S1,2026-03-08 17:35:00,sw-core-01,port-id7430,uplink,26.461853
S1,2026-03-08 17:40:00,sw-core-01,port-id7430,uplink,25.722482
S1,2026-03-08 17:45:00,sw-core-01,port-id7430,uplink,24.877640
S1,2026-03-08 17:50:00,sw-core-01,port-id7430,uplink,22.777294
S1,2026-03-08 17:55:00,sw-core-01,port-id7430,uplink,26.120801
S1,2026-03-08 18:00:00,sw-core-01,port-id7430,uplink,26.340057
S1,2026-03-08 18:05:00,sw-core-01,port-id7430,uplink,27.607369
S1,2026-03-08 18:10:00,sw-core-01,port-id7430,uplink,31.047250
S1,2026-03-08 18:15:00,sw-core-01,port-id7430,uplink,24.576298
S1,2026-03-08 18:20:00,sw-core-01,port-id7430,uplink,25.720023
S1,2026-03-08 18:25:00,sw-core-01,port-id7430,uplink,24.261375
S1,2026-03-08 18:30:00,sw-core-01,port-id7430,uplink,23.580050
S1,2026-03-08 18:35:00,sw-core-01,port-id7430,uplink,23.312173
S1,2026-03-08 18:40:00,sw-core-01,port-id7430,uplink,24.220799
S1,2026-03-08 18:45:00,sw-core-01,port-id7430,uplink,27.612515
S1,2026-03-08 18:50:00,sw-core-01,port-id7430,uplink,19.223447
S1,2026-03-08 18:55:00,sw-core-01,port-id7430,uplink,20.563925
S1,2026-03-08 19:00:00,sw-core-01,port-id7430,uplink,21.897349
S1,2026-03-08 19:05:00,sw-core-01,port-id7430,uplink,25.911071
S1,2026-03-08 19:10:00,sw-core-01,port-id7430,uplink,25.345302
S1,2026-03-08 19:15:00,sw-core-01,port-id7430,uplink,21.518439
S1,2026-03-08 19:20:00,sw-core-01,port-id7430,uplink,20.888067
S1,2026-03-08 19:25:00,sw-core-01,port-id7430,uplink,18.838617
S1,2026-03-08 19:30:00,sw-core-01,port-id7430,uplink,16.252675
S1,2026-03-08 19:35:00,sw-core-01,port-id7430,uplink,14.442593
S1,2026-03-08 19:40:00,sw-core-01,port-id7430,uplink,15.322723
S1,2026-03-08 19:45:00,sw-core-01,port-id7430,uplink,18.099272
S1,2026-03-08 19:50:00,sw-core-01,port-id7430,uplink,19.293784
S1,2026-03-08 19:55:00,sw-core-01,port-id7430,uplink,16.019710
S1,2026-03-08 20:00:00,sw-core-01,port-id7430,uplink,17.410865
S1,2026-03-08 20:05:00,sw-core-01,port-id7430,uplink,14.344182
S1,2026-03-08 20:10:00,sw-core-01,port-id7430,uplink,8.442406
S1,2026-03-08 20:15:00,sw-core-01,port-id7430,uplink,7.598929
S1,2026-03-08 20:20:00,sw-core-01,port-id7430,uplink,13.024724
S1,2026-03-08 20:25:00,sw-core-01,port-id7430,uplink,19.674916
S1,2026-03-08 20:30:00,sw-core-01,port-id7430,uplink,5.960177
S1,2026-03-08 20:35:00,sw-core-01,port-id7430,uplink,14.743913
S1,2026-03-08 20:40:00,sw-core-01,port-id7430,uplink,15.657215
S1,2026-03-08 20:45:00,sw-core-01,port-id7430,uplink,13.018036
S1,2026-03-08 20:50:00,sw-core-01,port-id7430,uplink,6.876846
S1,2026-03-08 20:55:00,sw-core-01,port-id7430,uplink,12.932007
S1,2026-03-08 21:00:00,sw-core-01,port-id7430,uplink,8.133491
S1,2026-03-08 21:05:00,sw-core-01,port-id7430,uplink,6.158510
S1,2026-03-08 21:10:00,sw-core-01,port-id7430,uplink,11.489973
S1,2026-03-08 21:15:00,sw-core-01,port-id7430,uplink,9.265495
S1,2026-03-08 21:20:00,sw-core-01,port-id7430,uplink,11.091516
S1,2026-03-08 21:25:00,sw-core-01,port-id7430,uplink,7.876420
S1,2026-03-08 21:30:00,sw-core-01,port-id7430,uplink,10.343148
S1,2026-03-08 21:35:00,sw-core-01,port-id7430,uplink,12.438669
S1,2026-03-08 21:40:00,sw-core-01,port-id7430,uplink,14.410706
S1,2026-03-08 21:45:00,sw-core-01,port-id7430,uplink,13.478022
S1,2026-03-08 21:50:00,sw-core-01,port-id7430,uplink,12.141686
S1,2026-03-08 21:55:00,sw-core-01,port-id7430,uplink,8.464199
S1,2026-03-08 22:00:00,sw-core-01,port-id7430,uplink,7.361543
S1,2026-03-08 22:05:00,sw-core-01,port-id7430,uplink,5.351122
S1,2026-03-08 22:10:00,sw-core-01,port-id7430,uplink,3.778444
S1,2026-03-08 22:15:00,sw-core-01,port-id7430,uplink,11.948728
S1,2026-03-08 22:20:00,sw-core-01,port-id7430,uplink,12.515673
S1,2026-03-08 22:25:00,sw-core-01,port-id7430,uplink,6.048516
S1,2026-03-08 22:30:00,sw-core-01,port-id7430,uplink,6.847917
S1,2026-03-08 22:35:00,sw-core-01,port-id7430,uplink,12.578903
S1,2026-03-08 22:40:00,sw-core-01,port-id7430,uplink,7.723203
S1,2026-03-08 22:45:00,sw-core-01,port-id7430,uplink,13.523523
S1,2026-03-08 22:50:00,sw-core-01,port-id7430,uplink,5.410971
S1,2026-03-08 22:55:00,sw-core-01,port-id7430,uplink,7.189028
S1,2026-03-08 23:00:00,sw-core-01,port-id7430,uplink,7.045025
S1,2026-03-08 23:05:00,sw-core-01,port-id7430,uplink,9.102430
S1,2026-03-08 23:10:00,sw-core-01,port-id7430,uplink,6.899532
S1,2026-03-08 23:15:00,sw-core-01,port-id7430,uplink,2.393478
S1,2026-03-08 23:20:00,sw-core-01,port-id7430,uplink,6.623015
S1,2026-03-08 23:25:00,sw-core-01,port-id7430,uplink,10.672572
S1,2026-03-08 23:30:00,sw-core-01,port-id7430,uplink,11.540038
S1,2026-03-08 23:35:00,sw-core-01,port-id7430,uplink,5.754060
S1,2026-03-08 23:40:00,sw-core-01,port-id7430,uplink,12.081513
S1,2026-03-08 23:45:00,sw-core-01,port-id7430,uplink,14.889307
S1,2026-03-08 23:50:00,sw-core-01,port-id7430,uplink,15.043898
S1,2026-03-08 23:55:00,sw-core-01,port-id7430,uplink,9.095047
S2,2026-03-02 00:00:00,sw-core-01,port-id7430,uplink,16.460346
S2,2026-03-02 00:05:00,sw-core-01,port-id7430,uplink,10.619916
S2,2026-03-02 00:10:00,sw-core-01,port-id7430,uplink,14.559818
S2,2026-03-02 00:15:00,sw-core-01,port-id7430,uplink,11.707166
S2,2026-03-02 00:20:00,sw-core-01,port-id7430,uplink,13.703450
S2,2026-03-02 00:25:00,sw-core-01,port-id7430,uplink,13.738718
S2,2026-03-02 00:30:00,sw-core-01,port-id7430,uplink,11.423171
S2,2026-03-02 00:35:00,sw-core-01,port-id7430,uplink,13.034097
S2,2026-03-02 00:40:00,sw-core-01,port-id7430,uplink,14.140961
S2,2026-03-02 00:45:00,sw-core-01,port-id7430,uplink,23.514148
S2,2026-03-02 00:50:00,sw-core-01,port-id7430,uplink,16.950254
S2,2026-03-02 00:55:00,sw-core-01,port-id7430,uplink,9.248217
S2,2026-03-02 01:00:00,sw-core-01,port-id7430,uplink,14.189884
S2,2026-03-02 01:05:00,sw-core-01,port-id7430,uplink,21.523929
S2,2026-03-02 01:10:00,sw-core-01,port-id7430,uplink,14.045406
S2,2026-03-02 01:15:00,sw-core-01,port-id7430,uplink,11.441816
S2,2026-03-02 01:20:00,sw-core-01,port-id7430,uplink,18.011176
S2,2026-03-02 01:25:00,sw-core-01,port-id7430,uplink,17.592848
S2,2026-03-02 01:30:00,sw-core-01,port-id7430,uplink,18.304782
S2,2026-03-02 01:35:00,sw-core-01,port-id7430,uplink,14.739014
S2,2026-03-02 01:40:00,sw-core-01,port-id7430,uplink,17.119352
S2,2026-03-02 01:45:00,sw-core-01,port-id7430,uplink,15.324239
S2,2026-03-02 01:50:00,sw-core-01,port-id7430,uplink,17.738159
S2,2026-03-02 01:55:00,sw-core-01,port-id7430,uplink,11.719937
S2,2026-03-02 02:00:00,sw-core-01,port-id7430,uplink,18.494128
S2,2026-03-02 02:05:00,sw-core-01,port-id7430,uplink,16.462175
S2,2026-03-02 02:10:00,sw-core-01,port-id7430,uplink,15.891186
S2,2026-03-02 02:15:00,sw-core-01,port-id7430,uplink,14.320590
S2,2026-03-02 02:20:00,sw-core-01,port-id7430,uplink,15.559812
S2,2026-03-02 02:25:00,sw-core-01,port-id7430,uplink,18.018215
S2,2026-03-02 02:30:00,sw-core-01,port-id7430,uplink,15.388927
S2,2026-03-02 02:35:00,sw-core-01,port-id7430,uplink,13.027780
S2,2026-03-02 02:40:00,sw-core-01,port-id7430,uplink,16.873632
S2,2026-03-02 02:45:00,sw-core-01,port-id7430,uplink,14.696888
S2,2026-03-02 02:50:00,sw-core-01,port-id7430,uplink,19.194825
S2,2026-03-02 02:55:00,sw-core-01,port-id7430,uplink,14.052426
S2,2026-03-02 03:00:00,sw-core-01,port-id7430,uplink,10.845929
S2,2026-03-02 03:05:00,sw-core-01,port-id7430,uplink,14.007759
S2,2026-03-02 03:10:00,sw-core-01,port-id7430,uplink,17.088752
S2,2026-03-02 03:15:00,sw-core-01,port-id7430,uplink,14.819929
S2,2026-03-02 03:20:00,sw-core-01,port-id7430,uplink,17.515609
S2,2026-03-02 03:25:00,sw-core-01,port-id7430,uplink,13.927143
S2,2026-03-02 03:30:00,sw-core-01,port-id7430,uplink,17.289801
S2,2026-03-02 03:35:00,sw-core-01,port-id7430,uplink,13.765551
S2,2026-03-02 03:40:00,sw-core-01,port-id7430,uplink,17.788723
S2,2026-03-02 03:45:00,sw-core-01,port-id7430,uplink,14.824859
S2,2026-03-02 03:50:00,sw-core-01,port-id7430,uplink,22.480585
S2,2026-03-02 03:55:00,sw-core-01,port-id7430,uplink,13.838526
S2,2026-03-02 04:00:00,sw-core-01,port-id7430,uplink,21.301648
S2,2026-03-02 04:05:00,sw-core-01,port-id7430,uplink,9.492190
S2,2026-03-02 04:10:00,sw-core-01,port-id7430,uplink,14.171261
S2,2026-03-02 04:15:00,sw-core-01,port-id7430,uplink,15.362009
S2,2026-03-02 04:20:00,sw-core-01,port-id7430,uplink,12.808599
S2,2026-03-02 04:25:00,sw-core-01,port-id7430,uplink,18.369428
S2,2026-03-02 04:30:00,sw-core-01,port-id7430,uplink,18.273632
S2,2026-03-02 04:35:00,sw-core-01,port-id7430,uplink,21.496619
S2,2026-03-02 04:40:00,sw-core-01,port-id7430,uplink,20.942812
S2,2026-03-02 04:45:00,sw-core-01,port-id7430,uplink,16.509825
S2,2026-03-02 04:50:00,sw-core-01,port-id7430,uplink,10.780124
S2,2026-03-02 04:55:00,sw-core-01,port-id7430,uplink,13.458056
S2,2026-03-02 05:00:00,sw-core-01,port-id7430,uplink,11.395487
S2,2026-03-02 05:05:00,sw-core-01,port-id7430,uplink,16.429594
S2,2026-03-02 05:10:00,sw-core-01,port-id7430,uplink,16.116028
S2,2026-03-02 05:15:00,sw-core-01,port-id7430,uplink,15.535034
S2,2026-03-02 05:20:00,sw-core-01,port-id7430,uplink,13.489759
S2,2026-03-02 05:25:00,sw-core-01,port-id7430,uplink,21.143674
S2,2026-03-02 05:30:00,sw-core-01,port-id7430,uplink,17.537775
S2,2026-03-02 05:35:00,sw-core-01,port-id7430,uplink,11.052968
S2,2026-03-02 05:40:00,sw-core-01,port-id7430,uplink,16.681637
S2,2026-03-02 05:45:00,sw-core-01,port-id7430,uplink,14.954745
S2,2026-03-02 05:50:00,sw-core-01,port-id7430,uplink,19.482099
S2,2026-03-02 05:55:00,sw-core-01,port-id7430,uplink,18.052546
S2,2026-03-02 06:00:00,sw-core-01,port-id7430,uplink,20.406759
S2,2026-03-02 06:05:00,sw-core-01,port-id7430,uplink,26.916606
S2,2026-03-02 06:10:00,sw-core-01,port-id7430,uplink,22.500837
S2,2026-03-02 06:15:00,sw-core-01,port-id7430,uplink,22.218000
