scenario_id,timestamp,device_id,port_id,port_role,in_bps,out_bps,in_pps,out_pps,avg_pkt_bytes,broadcast_ratio,multicast_ratio
M1,2026-03-04 09:40:00,core-sw-01,port-id7429,server-uplink,266200108.39819685,147846378.06492501,45827.89617541908,20426.891810661742,743.3795715905825,0.017252022190034133,0.0293121791200102
M1,2026-03-04 09:45:00,core-sw-01,port-id7429,server-uplink,278422127.84315854,157396236.75429794,44373.842062076714,20905.143914239343,853.7086462902708,0.018388919589640552,0.030674134968668592
M1,2026-03-04 09:50:00,core-sw-01,port-id7429,server-uplink,279416507.7950677,156908144.60802412,46270.89209021766,21074.94671533877,782.3998739847497,0.017610531476558278,0.02765273141984574
M1,2026-03-04 09:55:00,core-sw-01,port-id7429,server-uplink,297337257.12515336,164354348.46938506,49094.391068890545,22396.743630454916,802.6367034759809,0.017074026291802342,0.027043976355603634
M1,2026-03-04 10:00:00,core-sw-01,port-id7429,server-uplink,279380470.42518365,157956199.51777434,46082.11254341863,21559.02530270249,803.4552792688133,0.017215399106827636,0.02947709012442985
M1,2026-03-04 10:05:00,core-sw-01,port-id7429,server-uplink,278373746.6323103,157230027.06192502,47338.62308723012,21568.304211988892,794.0237690067306,0.016773544980454944,0.02861439853527398
M1,2026-03-04 10:10:00,core-sw-01,port-id7429,server-uplink,296336279.8322953,166699566.151071,48523.85280689112,22483.661906183028,825.651606888574,0.016534392735773444,0.027568334473775543
M1,2026-03-04 10:15:00,core-sw-01,port-id7429,server-uplink,284131159.766905,162660743.5037996,44954.242457944405,21629.270833071714,827.831993613365,0.017723615842211007,0.0292222982004066
M1,2026-03-04 10:20:00,core-sw-01,port-id7429,server-uplink,294011964.39741105,164585852.952723,47952.25557783837,22476.117058506057,802.6115133862752,0.01633543082739426,0.02823568021213347
M1,2026-03-04 10:25:00,core-sw-01,port-id7429,server-uplink,292444515.4286206,161640206.9738637,48291.687116034605,22288.611037804185,786.7918429289736,0.01609616574804118,0.028207224492705737
M1,2026-03-04 10:30:00,core-sw-01,port-id7429,server-uplink,276032434.492826,156550473.14931935,44814.77834211351,21040.015396548722,826.3163891818962,0.017826484701820067,0.03125182559388835
M1,2026-03-04 10:35:00,core-sw-01,port-id7429,server-uplink,281764520.06409395,155885393.45219088,46193.934122929364,21136.328395118166,799.456759630004,0.017481409716996285,0.029155105420237047
M1,2026-03-04 10:40:00,core-sw-01,port-id7429,server-uplink,273616888.65987056,150868268.58205006,45343.25385635206,20466.65916484785,821.4249088631174,0.017580687044914427,0.03123685096233354
M1,2026-03-04 10:45:00,core-sw-01,port-id7429,server-uplink,291525523.47492045,160373673.7062612,48186.63131074657,22072.146982039107,805.1085924082367,0.01682123655383778,0.028766640904162588
M1,2026-03-04 10:50:00,core-sw-01,port-id7429,server-uplink,273148195.0840541,156229036.21746844,45932.95857236511,21870.031245701368,782.7512274562827,0.01723135944477211,0.029421552122556635
M1,2026-03-04 10:55:00,core-sw-01,port-id7429,server-uplink,293930294.897457,165962361.80612168,48862.982204026965,23207.638218166077,789.7267280201387,0.016226225280426738,0.02683863457945632
M1,2026-03-04 11:00:00,core-sw-01,port-id7429,server-uplink,298741835.2420058,168976280.58187208,48747.364147426015,23146.84661208746,824.3201998084016,0.016264871108883538,0.02687126579819708
M1,2026-03-04 11:05:00,core-sw-01,port-id7429,server-uplink,278396178.69815844,154981977.5008046,46294.414827095046,21456.786363245617,781.1037269158894,0.01644090616397213,0.028157524721150653
M1,2026-03-04 11:10:00,core-sw-01,port-id7429,server-uplink,280774272.1262657,156548817.72522497,46119.244466034026,21187.258275706205,782.1893269831696,0.01806889092807483,0.028717349744638323
M1,2026-03-04 11:15:00,core-sw-01,port-id7429,server-uplink,284203455.2096489,164000065.32767045,46671.096974733984,21670.548278247505,843.7627595425977,0.017050342760408194,0.029419798622780515
M1,2026-03-04 11:20:00,core-sw-01,port-id7429,server-uplink,275545296.77057123,153555472.91375116,45028.351225227954,20545.938703370186,758.4048465092513,0.017712096415612732,0.030062312255472082
M1,2026-03-04 11:25:00,core-sw-01,port-id7429,server-uplink,285108315.232686,157700572.07604423,47788.25531930192,21265.385593496954,790.0376391028167,0.017131011566873938,0.02877019601353282
M1,2026-03-04 11:30:00,core-sw-01,port-id7429,server-uplink,297260844.150512,161283019.96842295,49792.1833195902,22207.072257466687,763.3792540813039,0.016130862266372295,0.027418178572145787
M1,2026-03-04 11:35:00,core-sw-01,port-id7429,server-uplink,279806406.31329256,159340998.2326897,47429.67213222568,22471.627216675737,773.1211518000347,0.01695854945731614,0.02701987150666865
M1,2026-03-04 11:40:00,core-sw-01,port-id7429,server-uplink,270213010.8746415,151528629.94614577,43603.991042255715,20157.21924129738,850.991952441045,0.018723610142494518,0.030851485903172843
M1,2026-03-04 11:45:00,core-sw-01,port-id7429,server-uplink,275925811.8621803,154664038.5603057,45895.48463867503,20732.25284209197,770.0612436027847,0.017259574159290948,0.029542771543240535
M1,2026-03-04 11:50:00,core-sw-01,port-id7429,server-uplink,296689422.64286715,166500880.63414934,49065.58204609428,22743.51317053935,772.4105264155048,0.016039347782965688,0.02876032720757749
M1,2026-03-04 11:55:00,core-sw-01,port-id7429,server-uplink,277936069.4256946,157473090.39904588,45910.090640910246,21595.642643202085,807.2361887962836,0.01705099864700511,0.030828153839830782
M1,2026-03-04 12:00:00,core-sw-01,port-id7429,server-uplink,277747713.4992032,154256140.80610073,47191.39806538647,21625.485152701545,774.2890757025938,0.016639088895675214,0.02798952928095405
M1,2026-03-04 12:05:00,core-sw-01,port-id7429,server-uplink,284365317.0717393,163172040.03783506,46363.79020505482,22415.423405765163,837.9176705660528,0.016698877956764144,0.02812807301740509
M1,2026-03-04 12:10:00,core-sw-01,port-id7429,server-uplink,281701899.55642664,158872056.12162045,46302.294104255285,21268.106021555133,834.319906484168,0.01634158876631454,0.028825177694702064
M1,2026-03-04 12:15:00,core-sw-01,port-id7429,server-uplink,278395879.6483966,156323989.28069258,44709.306035271286,21110.115555979493,830.1130200056929,0.018033219244574922,0.02971407386079691
M1,2026-03-04 12:20:00,core-sw-01,port-id7429,server-uplink,266420702.29359815,150655969.85758686,44451.075677711975,20572.688521253483,776.6792115834072,0.0180978841673999,0.030327857624893713
M1,2026-03-04 12:25:00,core-sw-01,port-id7429,server-uplink,270383579.11436826,153132151.7446492,43893.74794803485,20748.501291161756,816.9906406814032,0.018278908662581937,0.031409542554430896
M1,2026-03-04 12:30:00,core-sw-01,port-id7429,server-uplink,291091754.4793474,162706610.77740067,48131.03978500774,21771.485623092016,834.0782911616567,0.017294294288793984,0.0283022028349677
M1,2026-03-04 12:35:00,core-sw-01,port-id7429,server-uplink,296085156.4175696,163979433.01591614,49112.82598299647,22296.32677417889,797.0919757484688,0.015281111044173087,0.027769350856853465
M1,2026-03-04 12:40:00,core-sw-01,port-id7429,server-uplink,309910273.08250153,174029481.75687724,52777.35426895619,24455.608134447742,795.2386117827537,0.014944554551405715,0.026730184794825564
M1,2026-03-04 12:45:00,core-sw-01,port-id7429,server-uplink,296569809.9304233,165715166.02592477,48916.01618832189,22669.909397687108,806.5315004605915,0.0164716813424055,0.027556553385023195
M1,2026-03-04 12:50:00,core-sw-01,port-id7429,server-uplink,287967403.2271076,162583770.62452048,46038.024977076755,21592.666451933324,839.7859893761652,0.016562599187868763,0.0293844137692907
M1,2026-03-04 12:55:00,core-sw-01,port-id7429,server-uplink,287566944.4179752,163037233.1284732,47565.40463880847,22367.944588124916,795.9259047525284,0.016741543571000272,0.028200006238329557
M1,2026-03-04 13:00:00,core-sw-01,port-id7429,server-uplink,283798682.3072933,161401632.617169,46957.00670861091,21864.27763007952,777.8991598356073,0.016606870382008268,0.030637636855585113
M1,2026-03-04 13:05:00,core-sw-01,port-id7429,server-uplink,293092609.0084614,160121731.1890612,49252.387176490985,22078.55306545231,811.7595310007838,0.015933866786303118,0.0284697302451567
M1,2026-03-04 13:10:00,core-sw-01,port-id7429,server-uplink,307972276.6324395,170300554.66129288,49497.17067491803,22990.849565063734,826.0509977558713,0.016041900645642093,0.027515828017470552
M1,2026-03-04 13:15:00,core-sw-01,port-id7429,server-uplink,292823805.21897686,165646662.02006578,47464.466562479276,22384.532106168328,851.6437125643355,0.016774864708424528,0.028686334034479052
M1,2026-03-04 13:20:00,core-sw-01,port-id7429,server-uplink,278119171.9814381,159185957.98871747,46376.165052544326,21803.282033636,783.9126637613878,0.017408945675594163,0.02867523577745742
M1,2026-03-04 13:25:00,core-sw-01,port-id7429,server-uplink,298593837.3749028,162294969.39594847,49512.86473843973,22108.884017356762,813.0904686625285,0.017135429491803363,0.027687771254482997
M1,2026-03-04 13:30:00,core-sw-01,port-id7429,server-uplink,297586851.38259655,163429944.22256625,50231.13124858929,22769.978639647008,783.9040886912973,0.016616755048144388,0.02698812659787676
M1,2026-03-04 13:35:00,core-sw-01,port-id7429,server-uplink,274662474.8539957,155609155.99932435,45145.27291028807,20989.32031884137,827.6726812138603,0.017858410746790537,0.029576138875335972
M1,2026-03-04 13:40:00,core-sw-01,port-id7429,server-uplink,279790294.68744934,157580339.3783164,45730.04021968951,21218.786424987084,830.371115702765,0.01695548910126923,0.02996752166134141
M1,2026-03-04 13:45:00,core-sw-01,port-id7429,server-uplink,271370495.2537246,154385952.05591327,45805.55247051383,21198.13114038178,792.6535616787266,0.017486874051755686,0.03134737987805946
M1,2026-03-04 13:50:00,core-sw-01,port-id7429,server-uplink,275867966.8689612,153227116.8406495,44091.80800776318,20662.002416258594,818.7776705661682,0.017886939959956993,0.03106433767410359
M1,2026-03-04 13:55:00,core-sw-01,port-id7429,server-uplink,290719077.5481879,161164826.36025804,48678.09844760448,21658.71939009273,783.1313724676385,0.0158429174177466,0.02830638519120347
M1,2026-03-04 14:00:00,core-sw-01,port-id7429,server-uplink,271590055.5589041,154951937.14174658,42960.1610526615,20917.893740972486,796.6021015014036,0.01801361362600157,0.03194725531244585
M1,2026-03-04 14:05:00,core-sw-01,port-id7429,server-uplink,274259815.76588756,149326891.02020636,45358.22330925702,20143.729943298476,793.1551953894772,0.0175341313815377,0.03045472068943258
M1,2026-03-04 14:10:00,core-sw-01,port-id7429,server-uplink,266275078.81717703,148917549.56995538,44131.28197056978,20143.39541069323,777.6125418446477,0.01812321749588983,0.03164077311539426
M1,2026-03-04 14:15:00,core-sw-01,port-id7429,server-uplink,285355768.1894088,158070636.8411357,46454.02726799371,21344.57822350879,835.8953797862391,0.0173549166715363,0.03004327699137875
M1,2026-03-04 14:20:00,core-sw-01,port-id7429,server-uplink,274654993.4568454,157576202.24988294,45598.48482180118,21683.696788807305,790.2347844279509,0.01721403563739818,0.028019316896724312
M1,2026-03-04 14:25:00,core-sw-01,port-id7429,server-uplink,296606818.7350316,166789380.01087454,48547.05238110782,22812.129038800624,803.5803912163583,0.016468074135471585,0.02788759075653577
M1,2026-03-04 14:30:00,core-sw-01,port-id7429,server-uplink,278461254.108332,153865341.33848837,47674.109291422894,21348.965428206837,789.1839665491308,0.01697012228841056,0.02868920896921458
M1,2026-03-04 14:35:00,core-sw-01,port-id7429,server-uplink,288508950.1641688,164425056.2524799,45904.204162303206,21686.296425714685,860.9309826772898,0.017657765197993704,0.028833413112503852
M1,2026-03-04 14:40:00,core-sw-01,port-id7429,server-uplink,272406741.9889716,152285261.75305554,45531.92983469013,20603.153307376408,777.6445489818664,0.017337654975826008,0.030001053081487827
M1,2026-03-04 14:45:00,core-sw-01,port-id7429,server-uplink,289604407.7213751,167824757.08210748,49188.92115046625,23374.201254746884,771.4357338499004,0.015579327643418512,0.02681497001519049
M1,2026-03-04 14:50:00,core-sw-01,port-id7429,server-uplink,285311492.93005216,165380534.0522677,47598.52353294513,22350.12049916091,797.4121058541424,0.01604797646762552,0.02850113453902557
M1,2026-03-04 14:55:00,core-sw-01,port-id7429,server-uplink,288043731.6546062,161224010.90478238,47218.1039176278,22211.06694208801,851.6551535565022,0.016435435790376145,0.029463070468138834
M1,2026-03-04 15:00:00,core-sw-01,port-id7429,server-uplink,292303794.6955634,164079806.24386996,47319.80661682859,22314.270852179587,789.3654476273765,0.01734857559114465,0.028879106675791938
M1,2026-03-04 15:05:00,core-sw-01,port-id7429,server-uplink,286471710.78135157,162843770.11153153,47570.93527737915,21861.211121312368,787.3195305794445,0.01750253746525573,0.028393664408439732
M1,2026-03-04 15:10:00,core-sw-01,port-id7429,server-uplink,307955606.6200149,177163762.18878987,51840.10894448425,24376.01215371068,765.9852055989433,0.015631917877893073,0.026466661402477665
M1,2026-03-04 15:15:00,core-sw-01,port-id7429,server-uplink,300513934.63744134,168494981.24112645,49017.71048506248,22943.694947883025,798.7032282573206,0.016376013473679243,0.027500999460000952
M1,2026-03-04 15:20:00,core-sw-01,port-id7429,server-uplink,290798161.49000555,165197279.53914133,47623.87862642124,22841.64106217613,792.2507144820919,0.015731759753953713,0.029072265108786174
M1,2026-03-04 15:25:00,core-sw-01,port-id7429,server-uplink,288849148.49224,158683399.2226277,48028.36206245151,21419.862973237054,793.9561735507771,0.016079091075710154,0.02800192337767562
M1,2026-03-04 15:30:00,core-sw-01,port-id7429,server-uplink,275660079.04847413,155700327.70249748,46051.756674226635,21112.985053855293,826.8863993517544,0.01692821498339297,0.030173306900079216
M1,2026-03-04 15:35:00,core-sw-01,port-id7429,server-uplink,276266700.52238226,155960231.36997318,45940.01602083822,21328.589387434164,795.5710192412384,0.01763186621334673,0.02995870268479771
M1,2026-03-04 15:40:00,core-sw-01,port-id7429,server-uplink,280354524.3241178,160716812.96715346,45429.14730872508,21863.675630861948,826.9427361789777,0.01756902002099866,0.029998794952266046
M1,2026-03-04 15:45:00,core-sw-01,port-id7429,server-uplink,281518641.7168544,154857866.8000743,45947.179993087964,21381.916704359406,826.9120920563676,0.017128052398339543,0.028470830132077
M1,2026-03-04 15:50:00,core-sw-01,port-id7429,server-uplink,279138388.7635992,157421581.44972733,45638.28092464898,21336.043409200705,830.3166891063971,0.016994934829648572,0.029609560000736085
M1,2026-03-04 15:55:00,core-sw-01,port-id7429,server-uplink,299631127.83346266,168303821.7961888,49746.18237787942,22698.39417998721,786.1471730586575,0.016438640130170126,0.027784120139396896
M1,2026-03-04 16:00:00,core-sw-01,port-id7429,server-uplink,285308436.8051118,159781804.28564313,47177.93919811481,21694.463167624624,786.0631342564993,0.017875961914113968,0.02842362928383908
M1,2026-03-04 16:05:00,core-sw-01,port-id7429,server-uplink,290454550.57340145,162335976.04489207,47629.35069926568,22410.689851134255,809.1408713189164,0.016463884353366667,0.027389036520719473
M1,2026-03-04 16:10:00,core-sw-01,port-id7429,server-uplink,281743439.3311998,158884406.9898956,46700.07435145925,21692.530033820407,849.9176482458934,0.016505087160637897,0.02759749275168552
M1,2026-03-04 16:15:00,core-sw-01,port-id7429,server-uplink,282615885.0828082,161773352.14855257,46179.300852462366,21634.21640008954,801.4326089760928,0.016432511920590157,0.029020954458780068
M1,2026-03-04 16:20:00,core-sw-01,port-id7429,server-uplink,287764963.96389914,163770200.18045577,48132.513405776466,22323.541937444315,807.0551154985017,0.016534305494553703,0.02744490340347363
M1,2026-03-04 16:25:00,core-sw-01,port-id7429,server-uplink,268324310.01281345,148317817.32213774,44528.30867575986,20596.69125373823,781.7337638965248,0.016905754716968657,0.031038590018033968
M1,2026-03-04 16:30:00,core-sw-01,port-id7429,server-uplink,285678207.8170339,159842211.22534782,47180.45921933866,21624.02558929289,819.8121340954241,0.016942551933899153,0.02973708462397059
M1,2026-03-04 16:35:00,core-sw-01,port-id7429,server-uplink,279818665.9910617,158818098.89604956,44816.642213672545,20996.038124495837,804.6525498952449,0.017264149073949343,0.03072196240808544
M1,2026-03-04 16:40:00,core-sw-01,port-id7429,server-uplink,261455265.49290252,148238302.19226822,42804.142644058076,19851.469179518786,776.6597937465978,0.01835613422470679,0.031317062098935027
M1,2026-03-04 16:45:00,core-sw-01,port-id7429,server-uplink,275299674.229377,155289253.06528825,46107.27304931012,21425.18910932854,800.2114982595799,0.016770507148129436,0.028388810398950113
M1,2026-03-04 16:50:00,core-sw-01,port-id7429,server-uplink,277330761.448547,152245491.59748703,45317.912355338,20561.888746250046,802.4278696289012,0.017219716485775676,0.029371708525631243
M1,2026-03-04 16:55:00,core-sw-01,port-id7429,server-uplink,291166155.4273789,163185534.48626626,47128.82624066576,22096.836466734607,810.8826824870437,0.016226476862714948,0.028020636917896486
M1,2026-03-04 17:00:00,core-sw-01,port-id7429,server-uplink,270748048.20428145,153150472.7802273,44366.869394468005,20812.28517658644,824.0405912304824,0.018097893067028515,0.02947999982779293
M1,2026-03-04 17:05:00,core-sw-01,port-id7429,server-uplink,267595756.03230384,151856546.3262757,44781.83355876278,21204.989978393085,778.0348177983142,0.017307786368596787,0.029164017767758538
M1,2026-03-04 17:10:00,core-sw-01,port-id7429,server-uplink,286332469.0919448,158289166.52128735,47023.8719450152,21364.571086238087,832.6343846333242,0.016632536250519768,0.027801519128808218
M1,2026-03-04 17:15:00,core-sw-01,port-id7429,server-uplink,267166386.11232775,151335083.80349275,43237.093134207,20378.405573810625,826.1653363412685,0.017056159384772136,0.030120426546760563
M1,2026-03-04 17:20:00,core-sw-01,port-id7429,server-uplink,282882369.824284,161678672.2602588,47583.95422769559,22265.18083697256,781.8151446092124,0.016581694490989413,0.02773279921105999
M1,2026-03-04 17:25:00,core-sw-01,port-id7429,server-uplink,276484327.94085,155609701.25340766,45117.32637295757,21315.587261318047,812.7672184821347,0.0169515845029524,0.029666307764672068
M1,2026-03-04 17:30:00,core-sw-01,port-id7429,server-uplink,264870030.2000416,149516059.35184184,43009.89815829022,19937.796395824105,782.1950022325232,0.018178961113321665,0.030108975380279263
M1,2026-03-04 17:35:00,core-sw-01,port-id7429,server-uplink,279127445.060313,157383946.31599876,46120.68622187539,21324.647533195453,809.2333944401389,0.015931307471056883,0.03005938135797901
M1,2026-03-04 17:40:00,core-sw-01,port-id7429,server-uplink,276378066.8501337,151966947.7328752,44800.63806324912,20463.840389218458,775.3367824441896,0.01650047327985619,0.029929782795229686
M1,2026-03-04 17:45:00,core-sw-01,port-id7429,server-uplink,268104320.76983538,151896930.75038278,44746.74013230171,21273.886729148264,796.4460955385838,0.01713001497114724,0.029919927582826838
M1,2026-03-04 17:50:00,core-sw-01,port-id7429,server-uplink,279880798.915502,158277545.78565675,45764.20077445116,21840.540791443374,813.7793375791945,0.01702817159156836,0.027161238130062694
M1,2026-03-04 17:55:00,core-sw-01,port-id7429,server-uplink,260358958.4546632,144881102.3221794,42460.478423807304,19913.87343708645,836.4991202650684,0.017524734004615516,0.02993506452521309
M1,2026-03-04 18:00:00,core-sw-01,port-id7429,server-uplink,253987937.0291858,139934437.5573449,41683.71882383054,18925.776853914747,811.5605654816648,0.01816289902505594,0.03058717269463591
M1,2026-03-04 18:05:00,core-sw-01,port-id7429,server-uplink,260588235.47066134,146756232.35096353,44252.94350959895,20303.902827390226,813.9436198886763,0.016906655854817838,0.028005162614352493
M1,2026-03-04 18:10:00,core-sw-01,port-id7429,server-uplink,261401177.12419805,150050134.79827642,43057.69134627188,20286.022689308622,803.7606941692776,0.017068495260483662,0.02935272388545714
M1,2026-03-04 18:15:00,core-sw-01,port-id7429,server-uplink,261394055.84817427,145632144.0661183,43349.17379939969,19886.68947251262,823.0991331313758,0.016755027477063283,0.028873670057480174
M1,2026-03-04 18:20:00,core-sw-01,port-id7429,server-uplink,250197477.47176242,142042170.46953234,41415.620029627455,19425.242219630563,836.4623222522731,0.017204282054441758,0.03069433625427182
M1,2026-03-04 18:25:00,core-sw-01,port-id7429,server-uplink,264025537.21993467,149358559.92560953,44432.320553898746,20613.262453862895,850.2321384431435,0.017795027917467787,0.02674329110463832
M1,2026-03-04 18:30:00,core-sw-01,port-id7429,server-uplink,248377416.66986522,138553854.08091694,40306.18144615198,18808.773941883563,842.8848285930665,0.017601864281014273,0.02950452253831146
M1,2026-03-04 18:35:00,core-sw-01,port-id7429,server-uplink,258983234.93764275,140981243.06947,42397.15608591155,19184.032028184596,803.1933350667099,0.017249925543965476,0.028707999233194385
M1,2026-03-04 18:40:00,core-sw-01,port-id7429,server-uplink,246481885.9886553,135802641.58974457,41640.54907890047,18539.392988471398,800.2162814997669,0.017310644660051347,0.02981844086580249
M1,2026-03-04 18:45:00,core-sw-01,port-id7429,server-uplink,236570876.21822888,129579761.54286252,38961.66750904702,17808.43059899018,826.4522249753576,0.01718792117077919,0.03118990310725054
M1,2026-03-04 18:50:00,core-sw-01,port-id7429,server-uplink,235358998.92817438,132735716.37867573,39683.66691198733,18602.734208930382,773.5714851740026,0.01694505028070638,0.029693703303903234
M1,2026-03-04 18:55:00,core-sw-01,port-id7429,server-uplink,227570824.92227325,127950988.80827548,36607.54360611343,16823.381619549593,833.2252890404459,0.01832865826483364,0.03165629953676705
M1,2026-03-04 19:00:00,core-sw-01,port-id7429,server-uplink,258151237.40460324,146166282.31934202,42312.85412273633,20291.087614994052,814.4642746576673,0.015466178149011888,0.02676961832668137
M1,2026-03-04 19:05:00,core-sw-01,port-id7429,server-uplink,234039544.28993994,135674217.66762632,39773.14801877547,18507.81901128337,775.4323004874271,0.0161464262392326,0.027893747835445508
M1,2026-03-04 19:10:00,core-sw-01,port-id7429,server-uplink,235077896.30092096,127432646.17438702,38322.75115129084,16933.796020885344,797.082187485578,0.01690078862063658,0.030544065615761104
M1,2026-03-04 19:15:00,core-sw-01,port-id7429,server-uplink,244179612.83623856,134231160.38714567,39037.89619951418,18170.758263269552,812.7108096526765,0.01610117539705529,0.02875308399870336
M1,2026-03-04 19:20:00,core-sw-01,port-id7429,server-uplink,243603339.51610962,133005174.36008143,39077.81586049661,17864.490031496953,822.6962815295046,0.016509478264829344,0.027252968472618502
M1,2026-03-04 19:25:00,core-sw-01,port-id7429,server-uplink,218061494.90388253,123376539.83630885,35499.885728447596,17065.51782725897,787.1697896960744,0.016876422196569835,0.029010711490671522
M1,2026-03-04 19:30:00,core-sw-01,port-id7429,server-uplink,198175948.27207974,106916011.01406513,32270.56689101861,14112.37435826264,885.0227861448749,0.018332180629767294,0.030627874429980106
M1,2026-03-04 19:35:00,core-sw-01,port-id7429,server-uplink,191153241.78637084,109909462.71460915,31635.049541121003,14767.517666350834,770.057930258422,0.017655488053115273,0.030489053927655503
M1,2026-03-04 19:40:00,core-sw-01,port-id7429,server-uplink,178256027.8634566,98803435.79712324,29015.490968969647,13452.86631956352,816.8715419257801,0.01991667025332394,0.03395312904490238
M1,2026-03-04 19:45:00,core-sw-01,port-id7429,server-uplink,194631748.1126049,114037392.74340568,31283.4808764916,15215.708875014185,820.5690001902633,0.018307715462744383,0.028632451135353253
M1,2026-03-04 19:50:00,core-sw-01,port-id7429,server-uplink,191558981.35391736,106363964.26583098,30838.993111039446,14315.310125311657,848.9142253707575,0.017334095729802265,0.03158175973692265
M1,2026-03-04 19:55:00,core-sw-01,port-id7429,server-uplink,174049503.71095955,100204470.19662392,29619.267852226927,13794.604645859188,781.8920708428936,0.01799161782938096,0.02817603307679483
M1,2026-03-04 20:00:00,core-sw-01,port-id7429,server-uplink,176226267.6108253,101521978.41708602,29017.417230584495,13836.575343077708,777.3597747074456,0.016876529018012527,0.031077623672990547
M1,2026-03-04 20:05:00,core-sw-01,port-id7429,server-uplink,163154262.3284033,93233297.5315958,26606.297128758917,12332.841911511588,825.866614443766,0.01904397944814101,0.03054190158761841
M1,2026-03-04 20:10:00,core-sw-01,port-id7429,server-uplink,157461331.4371859,89851783.30083968,26023.24417300694,11982.693893820837,862.4881426897973,0.019003601184597676,0.03176865992202271
M1,2026-03-04 20:15:00,core-sw-01,port-id7429,server-uplink,166144548.92141774,93916268.213993,27206.5932321551,12589.58672969492,793.2713433835287,0.016856211939132372,0.028437373029591054
M1,2026-03-04 20:20:00,core-sw-01,port-id7429,server-uplink,146048391.78300518,85317962.79410109,23456.23403683254,11346.138507883843,819.9286833999905,0.01837071056663347,0.03228994171090596
M1,2026-03-04 20:25:00,core-sw-01,port-id7429,server-uplink,155213417.0770677,86897158.5425973,26088.20397180584,12101.613559646432,797.6262131985316,0.016467483453032495,0.027955158898087275
M1,2026-03-04 20:30:00,core-sw-01,port-id7429,server-uplink,156103505.15053472,89215856.80591558,25283.025486076738,11860.854572171143,815.7046508649379,0.01646903225304021,0.027874177181290052
M1,2026-03-04 20:35:00,core-sw-01,port-id7429,server-uplink,128748805.30836384,73310167.31610578,21317.747276356342,9791.831599323896,873.682580187717,0.018360740148160692,0.03117157609452695
M1,2026-03-04 20:40:00,core-sw-01,port-id7429,server-uplink,137148353.87829718,77133010.92775755,23035.251483274704,10437.732526652688,804.2768813101931,0.01658026422052596,0.029775101529661795
M1,2026-03-04 20:45:00,core-sw-01,port-id7429,server-uplink,128292091.7299474,72780059.86387166,20954.410332980402,9672.106439178428,816.9869221434702,0.018436620913736004,0.030044151556558756
M1,2026-03-04 20:50:00,core-sw-01,port-id7429,server-uplink,127617939.24260291,72472387.89619607,20790.99385251547,9696.236499638173,805.9117832000327,0.01692455265405917,0.029383736614684
M1,2026-03-04 20:55:00,core-sw-01,port-id7429,server-uplink,108827502.79301204,63716785.03954323,17635.907010997526,8702.161661354663,842.8126406747012,0.018803223334755332,0.033660829498248564
M1,2026-03-04 21:00:00,core-sw-01,port-id7429,server-uplink,128106759.0106328,71614282.13777368,21685.62286517524,9777.143880927992,822.4124119394719,0.014851139228298008,0.026292176210262832
M1,2026-03-04 21:05:00,core-sw-01,port-id7429,server-uplink,117076031.68347634,63664455.1089813,19239.64387616886,8844.590138029675,811.8368835189989,0.01670077270820168,0.029549568259922637
M1,2026-03-04 21:10:00,core-sw-01,port-id7429,server-uplink,118585440.55894311,61360053.5645447,19577.693049448415,8400.425592182162,823.4251699632924,0.016813663314096595,0.029648782554014402
M1,2026-03-04 21:15:00,core-sw-01,port-id7429,server-uplink,107733423.03974596,62002375.223937765,17748.38306361125,8326.800932402073,816.20956488285,0.01763962448061054,0.030120748691953372
M1,2026-03-04 21:20:00,core-sw-01,port-id7429,server-uplink,101639486.75932099,54406399.868134335,16605.275348540952,7175.016328067287,820.6195113432578,0.0180821846706057,0.03094929667033934
M1,2026-03-04 21:25:00,core-sw-01,port-id7429,server-uplink,96201935.34855327,49920196.71572297,15409.93663779356,6823.438187843843,844.2425837433392,0.01875091116664042,0.032927732235562876
M1,2026-03-04 21:30:00,core-sw-01,port-id7429,server-uplink,82117206.28519033,43928885.82369028,13248.472065043952,5713.7586999520245,825.76968801409,0.021886676464243804,0.038223734715237045
M1,2026-03-04 21:35:00,core-sw-01,port-id7429,server-uplink,87509169.32387528,49752731.168257356,14413.983768419808,6734.292873817211,805.7277701475899,0.018860082071108814,0.03397034527328342
M1,2026-03-04 21:40:00,core-sw-01,port-id7429,server-uplink,123583768.08876729,65530491.393429205,20051.126714689155,8957.185053726475,813.6985948972462,0.014572529378527346,0.024841024389700764
M1,2026-03-04 21:45:00,core-sw-01,port-id7429,server-uplink,86892970.38778657,45086514.97975653,13692.449472769302,5938.730712211532,861.4054965652283,0.02057818521623374,0.03199867781530504
M1,2026-03-04 21:50:00,core-sw-01,port-id7429,server-uplink,87245704.14828375,49352587.77336652,13866.578033754777,6719.685622266924,841.677762954891,0.018245457477519555,0.032607884692745503
M1,2026-03-04 21:55:00,core-sw-01,port-id7429,server-uplink,97685979.55005608,58554385.600229844,16490.268392040667,8083.798864480802,836.913359328222,0.015361887812233967,0.026394374239169162
M1,2026-03-04 22:00:00,core-sw-01,port-id7429,server-uplink,73012773.95754862,37436361.19564616,11943.761682604125,4920.288846558764,827.5707289581238,0.0218932608836585,0.03671391177024323
M1,2026-03-04 22:05:00,core-sw-01,port-id7429,server-uplink,91633072.12056385,51655896.07717157,14599.19549981559,7019.87460798701,811.5841024871223,0.017268903338606825,0.02998845478593898
