timestamp,split,device_id,port_id,port_role,utilization
2026-01-28 18:35:00,estimate,sw-core-01,port-id7430,uplink,35.960577
2026-01-28 18:40:00,estimate,sw-core-01,port-id7430,uplink,41.191033
2026-01-28 18:45:00,estimate,sw-core-01,port-id7430,uplink,39.343710
2026-01-28 18:50:00,estimate,sw-core-01,port-id7430,uplink,36.990401
2026-01-28 18:55:00,estimate,sw-core-01,port-id7430,uplink,38.619313
2026-01-28 19:00:00,estimate,sw-core-01,port-id7430,uplink,34.449605
2026-01-28 19:05:00,estimate,sw-core-01,port-id7430,uplink,35.029112
2026-01-28 19:10:00,estimate,sw-core-01,port-id7430,uplink,38.555345
2026-01-28 19:15:00,estimate,sw-core-01,port-id7430,uplink,33.161641
2026-01-28 19:20:00,estimate,sw-core-01,port-id7430,uplink,34.212023
2026-01-28 19:25:00,estimate,sw-core-01,port-id7430,uplink,30.721011
2026-01-28 19:30:00,estimate,sw-core-01,port-id7430,uplink,27.720127
2026-01-28 19:35:00,estimate,sw-core-01,port-id7430,uplink,26.161925
2026-01-28 19:40:00,estimate,sw-core-01,port-id7430,uplink,30.155206
2026-01-28 19:45:00,estimate,sw-core-01,port-id7430,uplink,27.499158
2026-01-28 19:50:00,estimate,sw-core-01,port-id7430,uplink,27.871951
2026-01-28 19:55:00,estimate,sw-core-01,port-id7430,uplink,27.927948
2026-01-28 20:00:00,estimate,sw-core-01,port-id7430,uplink,28.136468
2026-01-28 20:05:00,estimate,sw-core-01,port-id7430,uplink,24.785567
2026-01-28 20:10:00,estimate,sw-core-01,port-id7430,uplink,20.457283
2026-01-28 20:15:00,estimate,sw-core-01,port-id7430,uplink,17.589819
2026-01-28 20:20:00,estimate,sw-core-01,port-id7430,uplink,25.468996
2026-01-28 20:25:00,estimate,sw-core-01,port-id7430,uplink,24.759938
2026-01-28 20:30:00,estimate,sw-core-01,port-id7430,uplink,19.282931
2026-01-28 20:35:00,estimate,sw-core-01,port-id7430,uplink,20.731350
2026-01-28 20:40:00,estimate,sw-core-01,port-id7430,uplink,22.808319
2026-01-28 20:45:00,estimate,sw-core-01,port-id7430,uplink,21.382552
2026-01-28 20:50:00,estimate,sw-core-01,port-id7430,uplink,20.139939
2026-01-28 20:55:00,estimate,sw-core-01,port-id7430,uplink,13.899613
2026-01-28 21:00:00,estimate,sw-core-01,port-id7430,uplink,13.066427
2026-01-28 21:05:00,estimate,sw-core-01,port-id7430,uplink,19.057838
2026-01-28 21:10:00,estimate,sw-core-01,port-id7430,uplink,14.436147
2026-01-28 21:15:00,estimate,sw-core-01,port-id7430,uplink,14.547091
2026-01-28 21:20:00,estimate,sw-core-01,port-id7430,uplink,19.035754
2026-01-28 21:25:00,estimate,sw-core-01,port-id7430,uplink,13.827029
2026-01-28 21:30:00,estimate,sw-core-01,port-id7430,uplink,15.471532
2026-01-28 21:35:00,estimate,sw-core-01,port-id7430,uplink,22.842142
2026-01-28 21:40:00,estimate,sw-core-01,port-id7430,uplink,9.577915
2026-01-28 21:45:00,estimate,sw-core-01,port-id7430,uplink,18.090185
2026-01-28 21:50:00,estimate,sw-core-01,port-id7430,uplink,11.015787
2026-01-28 21:55:00,estimate,sw-core-01,port-id7430,uplink,12.959625
2026-01-28 22:00:00,estimate,sw-core-01,port-id7430,uplink,10.615260
2026-01-28 22:05:00,estimate,sw-core-01,port-id7430,uplink,14.705557
2026-01-28 22:10:00,estimate,sw-core-01,port-id7430,uplink,13.083591
2026-01-28 22:15:00,estimate,sw-core-01,port-id7430,uplink,17.059364
2026-01-28 22:20:00,estimate,sw-core-01,port-id7430,uplink,14.451006
2026-01-28 22:25:00,estimate,sw-core-01,port-id7430,uplink,12.202736
2026-01-28 22:30:00,estimate,sw-core-01,port-id7430,uplink,16.237959
2026-01-28 22:35:00,estimate,sw-core-01,port-id7430,uplink,21.247743
2026-01-28 22:40:00,estimate,sw-core-01,port-id7430,uplink,9.636818
2026-01-28 22:45:00,estimate,sw-core-01,port-id7430,uplink,12.474096
2026-01-28 22:50:00,estimate,sw-core-01,port-id7430,uplink,14.754298
2026-01-28 22:55:00,estimate,sw-core-01,port-id7430,uplink,13.066327
2026-01-28 23:00:00,estimate,sw-core-01,port-id7430,uplink,16.666854
2026-01-28 23:05:00,estimate,sw-core-01,port-id7430,uplink,15.576581
2026-01-28 23:10:00,estimate,sw-core-01,port-id7430,uplink,18.141822
2026-01-28 23:15:00,estimate,sw-core-01,port-id7430,uplink,17.832293
2026-01-28 23:20:00,estimate,sw-core-01,port-id7430,uplink,18.681582
2026-01-28 23:25:00,estimate,sw-core-01,port-id7430,uplink,18.896389
2026-01-28 23:30:00,estimate,sw-core-01,port-id7430,uplink,12.706263
2026-01-28 23:35:00,estimate,sw-core-01,port-id7430,uplink,12.443676
2026-01-28 23:40:00,estimate,sw-core-01,port-id7430,uplink,10.751753
2026-01-28 23:45:00,estimate,sw-core-01,port-id7430,uplink,18.447465
2026-01-28 23:50:00,estimate,sw-core-01,port-id7430,uplink,16.213142
2026-01-28 23:55:00,estimate,sw-core-01,port-id7430,uplink,16.665247
2026-01-29 00:00:00,estimate,sw-core-01,port-id7430,uplink,16.706129
2026-01-29 00:05:00,estimate,sw-core-01,port-id7430,uplink,12.961311
2026-01-29 00:10:00,estimate,sw-core-01,port-id7430,uplink,12.735443
2026-01-29 00:15:00,estimate,sw-core-01,port-id7430,uplink,10.456851
2026-01-29 00:20:00,estimate,sw-core-01,port-id7430,uplink,18.015446
2026-01-29 00:25:00,estimate,sw-core-01,port-id7430,uplink,13.990054
2026-01-29 00:30:00,estimate,sw-core-01,port-id7430,uplink,16.931920
2026-01-29 00:35:00,estimate,sw-core-01,port-id7430,uplink,12.675686
2026-01-29 00:40:00,estimate,sw-core-01,port-id7430,uplink,14.925478
2026-01-29 00:45:00,estimate,sw-core-01,port-id7430,uplink,14.948131
2026-01-29 00:50:00,estimate,sw-core-01,port-id7430,uplink,13.197496
2026-01-29 00:55:00,estimate,sw-core-01,port-id7430,uplink,15.771213
2026-01-29 01:00:00,estimate,sw-core-01,port-id7430,uplink,10.634282
2026-01-29 01:05:00,estimate,sw-core-01,port-id7430,uplink,11.846548
2026-01-29 01:10:00,estimate,sw-core-01,port-id7430,uplink,9.955551
2026-01-29 01:15:00,estimate,sw-core-01,port-id7430,uplink,16.598423
2026-01-29 01:20:00,estimate,sw-core-01,port-id7430,uplink,11.807679
2026-01-29 01:25:00,estimate,sw-core-01,port-id7430,uplink,15.628926
2026-01-29 01:30:00,estimate,sw-core-01,port-id7430,uplink,13.816846
2026-01-29 01:35:00,estimate,sw-core-01,port-id7430,uplink,20.684053
2026-01-29 01:40:00,estimate,sw-core-01,port-id7430,uplink,15.432378
2026-01-29 01:45:00,estimate,sw-core-01,port-id7430,uplink,14.749584
2026-01-29 01:50:00,estimate,sw-core-01,port-id7430,uplink,11.777069
2026-01-29 01:55:00,estimate,sw-core-01,port-id7430,uplink,14.866525
2026-01-29 02:00:00,estimate,sw-core-01,port-id7430,uplink,14.128047
2026-01-29 02:05:00,estimate,sw-core-01,port-id7430,uplink,14.196065
2026-01-29 02:10:00,estimate,sw-core-01,port-id7430,uplink,15.170750
2026-01-29 02:15:00,estimate,sw-core-01,port-id7430,uplink,14.234150
2026-01-29 02:20:00,estimate,sw-core-01,port-id7430,uplink,11.628205
2026-01-29 02:25:00,estimate,sw-core-01,port-id7430,uplink,14.954545
2026-01-29 02:30:00,estimate,sw-core-01,port-id7430,uplink,11.290407
2026-01-29 02:35:00,estimate,sw-core-01,port-id7430,uplink,16.619049
2026-01-29 02:40:00,estimate,sw-core-01,port-id7430,uplink,16.862976
2026-01-29 02:45:00,estimate,sw-core-01,port-id7430,uplink,18.153403
2026-01-29 02:50:00,estimate,sw-core-01,port-id7430,uplink,15.816270
2026-01-29 02:55:00,estimate,sw-core-01,port-id7430,uplink,18.425661
2026-01-29 03:00:00,estimate,sw-core-01,port-id7430,uplink,19.101786
2026-01-29 03:05:00,estimate,sw-core-01,port-id7430,uplink,9.161417
2026-01-29 03:10:00,estimate,sw-core-01,port-id7430,uplink,13.831234
2026-01-29 03:15:00,estimate,sw-core-01,port-id7430,uplink,19.835452
2026-01-29 03:20:00,estimate,sw-core-01,port-id7430,uplink,16.606013
2026-01-29 03:25:00,estimate,sw-core-01,port-id7430,uplink,13.023148
2026-01-29 03:30:00,estimate,sw-core-01,port-id7430,uplink,16.572835
2026-01-29 03:35:00,estimate,sw-core-01,port-id7430,uplink,15.374634
2026-01-29 03:40:00,estimate,sw-core-01,port-id7430,uplink,15.371514
2026-01-29 03:45:00,estimate,sw-core-01,port-id7430,uplink,19.524268
2026-01-29 03:50:00,estimate,sw-core-01,port-id7430,uplink,18.428015
2026-01-29 03:55:00,estimate,sw-core-01,port-id7430,uplink,16.570395
2026-01-29 04:00:00,estimate,sw-core-01,port-id7430,uplink,13.615743
2026-01-29 04:05:00,estimate,sw-core-01,port-id7430,uplink,16.299228
2026-01-29 04:10:00,estimate,sw-core-01,port-id7430,uplink,19.132398
2026-01-29 04:15:00,estimate,sw-core-01,port-id7430,uplink,13.360535
2026-01-29 04:20:00,estimate,sw-core-01,port-id7430,uplink,15.436082
2026-01-29 04:25:00,estimate,sw-core-01,port-id7430,uplink,12.993705
2026-01-29 04:30:00,estimate,sw-core-01,port-id7430,uplink,8.214774
2026-01-29 04:35:00,estimate,sw-core-01,port-id7430,uplink,9.365479
2026-01-29 04:40:00,estimate,sw-core-01,port-id7430,uplink,13.693437
2026-01-29 04:45:00,estimate,sw-core-01,port-id7430,uplink,15.713260
2026-01-29 04:50:00,estimate,sw-core-01,port-id7430,uplink,11.832374
2026-01-29 04:55:00,estimate,sw-core-01,port-id7430,uplink,11.440905
2026-01-29 05:00:00,estimate,sw-core-01,port-id7430,uplink,17.437667
2026-01-29 05:05:00,estimate,sw-core-01,port-id7430,uplink,15.634377
2026-01-29 05:10:00,estimate,sw-core-01,port-id7430,uplink,21.160635
2026-01-29 05:15:00,estimate,sw-core-01,port-id7430,uplink,18.358641
2026-01-29 05:20:00,estimate,sw-core-01,port-id7430,uplink,19.744978
2026-01-29 05:25:00,estimate,sw-core-01,port-id7430,uplink,13.119093
2026-01-29 05:30:00,estimate,sw-core-01,port-id7430,uplink,19.554209
2026-01-29 05:35:00,estimate,sw-core-01,port-id7430,uplink,19.413423
2026-01-29 05:40:00,estimate,sw-core-01,port-id7430,uplink,16.711379
2026-01-29 05:45:00,estimate,sw-core-01,port-id7430,uplink,18.153396
2026-01-29 05:50:00,estimate,sw-core-01,port-id7430,uplink,17.573846
2026-01-29 05:55:00,estimate,sw-core-01,port-id7430,uplink,21.913241
2026-01-29 06:00:00,estimate,sw-core-01,port-id7430,uplink,23.307118
2026-01-29 06:05:00,estimate,sw-core-01,port-id7430,uplink,23.417119
2026-01-29 06:10:00,estimate,sw-core-01,port-id7430,uplink,15.806164
2026-01-29 06:15:00,estimate,sw-core-01,port-id7430,uplink,20.427593
2026-01-29 06:20:00,estimate,sw-core-01,port-id7430,uplink,21.798281
2026-01-29 06:25:00,estimate,sw-core-01,port-id7430,uplink,20.965372
2026-01-29 06:30:00,estimate,sw-core-01,port-id7430,uplink,27.887892
2026-01-29 06:35:00,estimate,sw-core-01,port-id7430,uplink,20.444852
2026-01-29 06:40:00,estimate,sw-core-01,port-id7430,uplink,22.389761
2026-01-29 06:45:00,estimate,sw-core-01,port-id7430,uplink,28.322900
2026-01-29 06:50:00,estimate,sw-core-01,port-id7430,uplink,35.100605
2026-01-29 06:55:00,estimate,sw-core-01,port-id7430,uplink,26.811129
2026-01-29 07:00:00,estimate,sw-core-01,port-id7430,uplink,27.919180
2026-01-29 07:05:00,estimate,sw-core-01,port-id7430,uplink,27.748658
2026-01-29 07:10:00,estimate,sw-core-01,port-id7430,uplink,34.576318
2026-01-29 07:15:00,estimate,sw-core-01,port-id7430,uplink,37.147522
2026-01-29 07:20:00,estimate,sw-core-01,port-id7430,uplink,35.528693
2026-01-29 07:25:00,estimate,sw-core-01,port-id7430,uplink,30.202301
2026-01-29 07:30:00,estimate,sw-core-01,port-id7430,uplink,35.647819
2026-01-29 07:35:00,estimate,sw-core-01,port-id7430,uplink,34.290898
2026-01-29 07:40:00,estimate,sw-core-01,port-id7430,uplink,38.632415
2026-01-29 07:45:00,estimate,sw-core-01,port-id7430,uplink,38.202554
2026-01-29 07:50:00,estimate,sw-core-01,port-id7430,uplink,40.308142
2026-01-29 07:55:00,estimate,sw-core-01,port-id7430,uplink,35.479265
2026-01-29 08:00:00,estimate,sw-core-01,port-id7430,uplink,39.010164
2026-01-29 08:05:00,estimate,sw-core-01,port-id7430,uplink,38.951412
2026-01-29 08:10:00,estimate,sw-core-01,port-id7430,uplink,44.384153
2026-01-29 08:15:00,estimate,sw-core-01,port-id7430,uplink,48.888974
2026-01-29 08:20:00,estimate,sw-core-01,port-id7430,uplink,45.980250
2026-01-29 08:25:00,estimate,sw-core-01,port-id7430,uplink,44.769553
2026-01-29 08:30:00,estimate,sw-core-01,port-id7430,uplink,44.800208
2026-01-29 08:35:00,estimate,sw-core-01,port-id7430,uplink,40.624830
2026-01-29 08:40:00,estimate,sw-core-01,port-id7430,uplink,41.247621
2026-01-29 08:45:00,estimate,sw-core-01,port-id7430,uplink,42.283356
2026-01-29 08:50:00,estimate,sw-core-01,port-id7430,uplink,45.425126
2026-01-29 08:55:00,estimate,sw-core-01,port-id7430,uplink,42.342489
2026-01-29 09:00:00,estimate,sw-core-01,port-id7430,uplink,43.502539
2026-01-29 09:05:00,estimate,sw-core-01,port-id7430,uplink,46.123342
2026-01-29 09:10:00,estimate,sw-core-01,port-id7430,uplink,45.382657
2026-01-29 09:15:00,estimate,sw-core-01,port-id7430,uplink,50.214571
2026-01-29 09:20:00,estimate,sw-core-01,port-id7430,uplink,50.126850
2026-01-29 09:25:00,estimate,sw-core-01,port-id7430,uplink,43.889536
2026-01-29 09:30:00,estimate,sw-core-01,port-id7430,uplink,44.855139
2026-01-29 09:35:00,estimate,sw-core-01,port-id7430,uplink,44.244758
2026-01-29 09:40:00,estimate,sw-core-01,port-id7430,uplink,50.653377
2026-01-29 09:45:00,estimate,sw-core-01,port-id7430,uplink,43.649780
2026-01-29 09:50:00,estimate,sw-core-01,port-id7430,uplink,47.990566
2026-01-29 09:55:00,estimate,sw-core-01,port-id7430,uplink,43.024983
2026-01-29 10:00:00,estimate,sw-core-01,port-id7430,uplink,44.528054
2026-01-29 10:05:00,estimate,sw-core-01,port-id7430,uplink,42.032305
2026-01-29 10:10:00,estimate,sw-core-01,port-id7430,uplink,48.385114
2026-01-29 10:15:00,estimate,sw-core-01,port-id7430,uplink,41.905272
2026-01-29 10:20:00,estimate,sw-core-01,port-id7430,uplink,45.835258
2026-01-29 10:25:00,estimate,sw-core-01,port-id7430,uplink,45.425167
2026-01-29 10:30:00,estimate,sw-core-01,port-id7430,uplink,41.773612
2026-01-29 10:35:00,estimate,sw-core-01,port-id7430,uplink,44.611098
2026-01-29 10:40:00,estimate,sw-core-01,port-id7430,uplink,44.737238
2026-01-29 10:45:00,estimate,sw-core-01,port-id7430,uplink,45.706564
2026-01-29 10:50:00,estimate,sw-core-01,port-id7430,uplink,42.514254
2026-01-29 10:55:00,estimate,sw-core-01,port-id7430,uplink,45.756982
2026-01-29 11:00:00,estimate,sw-core-01,port-id7430,uplink,47.145262
2026-01-29 11:05:00,estimate,sw-core-01,port-id7430,uplink,42.360311
2026-01-29 11:10:00,estimate,sw-core-01,port-id7430,uplink,43.461489
2026-01-29 11:15:00,estimate,sw-core-01,port-id7430,uplink,40.218923
2026-01-29 11:20:00,estimate,sw-core-01,port-id7430,uplink,42.483014
2026-01-29 11:25:00,estimate,sw-core-01,port-id7430,uplink,46.824269
2026-01-29 11:30:00,estimate,sw-core-01,port-id7430,uplink,43.713960
2026-01-29 11:35:00,estimate,sw-core-01,port-id7430,uplink,44.643094
2026-01-29 11:40:00,estimate,sw-core-01,port-id7430,uplink,39.718740
2026-01-29 11:45:00,estimate,sw-core-01,port-id7430,uplink,44.362698
2026-01-29 11:50:00,estimate,sw-core-01,port-id7430,uplink,45.298982
2026-01-29 11:55:00,estimate,sw-core-01,port-id7430,uplink,44.591954
2026-01-29 12:00:00,estimate,sw-core-01,port-id7430,uplink,45.591651
2026-01-29 12:05:00,estimate,sw-core-01,port-id7430,uplink,48.612786
2026-01-29 12:10:00,estimate,sw-core-01,port-id7430,uplink,43.244764
2026-01-29 12:15:00,estimate,sw-core-01,port-id7430,uplink,46.454423
2026-01-29 12:20:00,estimate,sw-core-01,port-id7430,uplink,47.894273
2026-01-29 12:25:00,estimate,sw-core-01,port-id7430,uplink,47.516704
2026-01-29 12:30:00,estimate,sw-core-01,port-id7430,uplink,44.024063
2026-01-29 12:35:00,estimate,sw-core-01,port-id7430,uplink,48.437173
2026-01-29 12:40:00,estimate,sw-core-01,port-id7430,uplink,43.751620
2026-01-29 12:45:00,estimate,sw-core-01,port-id7430,uplink,46.359480
2026-01-29 12:50:00,estimate,sw-core-01,port-id7430,uplink,45.055163
2026-01-29 12:55:00,estimate,sw-core-01,port-id7430,uplink,45.161314
2026-01-29 13:00:00,estimate,sw-core-01,port-id7430,uplink,40.219094
2026-01-29 13:05:00,estimate,sw-core-01,port-id7430,uplink,45.035846
2026-01-29 13:10:00,estimate,sw-core-01,port-id7430,uplink,43.633083
2026-01-29 13:15:00,estimate,sw-core-01,port-id7430,uplink,40.363254
2026-01-29 13:20:00,estimate,sw-core-01,port-id7430,uplink,47.713271
2026-01-29 13:25:00,estimate,sw-core-01,port-id7430,uplink,43.318427
2026-01-29 13:30:00,estimate,sw-core-01,port-id7430,uplink,46.857343
2026-01-29 13:35:00,estimate,sw-core-01,port-id7430,uplink,43.967681
2026-01-29 13:40:00,estimate,sw-core-01,port-id7430,uplink,47.942269
2026-01-29 13:45:00,estimate,sw-core-01,port-id7430,uplink,43.004511
2026-01-29 13:50:00,estimate,sw-core-01,port-id7430,uplink,39.817464
2026-01-29 13:55:00,estimate,sw-core-01,port-id7430,uplink,41.417468
2026-01-29 14:00:00,estimate,sw-core-01,port-id7430,uplink,42.219567
2026-01-29 14:05:00,estimate,sw-core-01,port-id7430,uplink,42.125022
2026-01-29 14:10:00,estimate,sw-core-01,port-id7430,uplink,41.337643
2026-01-29 14:15:00,estimate,sw-core-01,port-id7430,uplink,39.881690
2026-01-29 14:20:00,estimate,sw-core-01,port-id7430,uplink,48.415233
2026-01-29 14:25:00,estimate,sw-core-01,port-id7430,uplink,48.019630
2026-01-29 14:30:00,estimate,sw-core-01,port-id7430,uplink,48.560484
2026-01-29 14:35:00,estimate,sw-core-01,port-id7430,uplink,48.405362
2026-01-29 14:40:00,estimate,sw-core-01,port-id7430,uplink,40.858820
2026-01-29 14:45:00,estimate,sw-core-01,port-id7430,uplink,47.071676
2026-01-29 14:50:00,estimate,sw-core-01,port-id7430,uplink,38.970511
2026-01-29 14:55:00,estimate,sw-core-01,port-id7430,uplink,43.922438
2026-01-29 15:00:00,estimate,sw-core-01,port-id7430,uplink,39.480764
2026-01-29 15:05:00,estimate,sw-core-01,port-id7430,uplink,49.647784
2026-01-29 15:10:00,estimate,sw-core-01,port-id7430,uplink,47.589904
2026-01-29 15:15:00,estimate,sw-core-01,port-id7430,uplink,43.341016
2026-01-29 15:20:00,estimate,sw-core-01,port-id7430,uplink,46.977524
2026-01-29 15:25:00,estimate,sw-core-01,port-id7430,uplink,48.678507
2026-01-29 15:30:00,estimate,sw-core-01,port-id7430,uplink,43.338915
2026-01-29 15:35:00,estimate,sw-core-01,port-id7430,uplink,42.710123
2026-01-29 15:40:00,estimate,sw-core-01,port-id7430,uplink,42.795528
2026-01-29 15:45:00,estimate,sw-core-01,port-id7430,uplink,46.614737
2026-01-29 15:50:00,estimate,sw-core-01,port-id7430,uplink,44.873664
2026-01-29 15:55:00,estimate,sw-core-01,port-id7430,uplink,40.665789
2026-01-29 16:00:00,estimate,sw-core-01,port-id7430,uplink,46.969791
2026-01-29 16:05:00,estimate,sw-core-01,port-id7430,uplink,47.913639
2026-01-29 16:10:00,estimate,sw-core-01,port-id7430,uplink,46.660381
2026-01-29 16:15:00,estimate,sw-core-01,port-id7430,uplink,45.959386
2026-01-29 16:20:00,estimate,sw-core-01,port-id7430,uplink,44.682757
2026-01-29 16:25:00,estimate,sw-core-01,port-id7430,uplink,44.940715
2026-01-29 16:30:00,estimate,sw-core-01,port-id7430,uplink,47.842886
2026-01-29 16:35:00,estimate,sw-core-01,port-id7430,uplink,48.037139
2026-01-29 16:40:00,estimate,sw-core-01,port-id7430,uplink,43.132286
2026-01-29 16:45:00,estimate,sw-core-01,port-id7430,uplink,43.126360
2026-01-29 16:50:00,estimate,sw-core-01,port-id7430,uplink,41.052356
2026-01-29 16:55:00,estimate,sw-core-01,port-id7430,uplink,45.733994
2026-01-29 17:00:00,estimate,sw-core-01,port-id7430,uplink,49.701800
2026-01-29 17:05:00,estimate,sw-core-01,port-id7430,uplink,44.617126
2026-01-29 17:10:00,estimate,sw-core-01,port-id7430,uplink,44.457236
2026-01-29 17:15:00,estimate,sw-core-01,port-id7430,uplink,48.775806
2026-01-29 17:20:00,estimate,sw-core-01,port-id7430,uplink,43.011004
2026-01-29 17:25:00,estimate,sw-core-01,port-id7430,uplink,42.183102
2026-01-29 17:30:00,estimate,sw-core-01,port-id7430,uplink,49.119668
2026-01-29 17:35:00,estimate,sw-core-01,port-id7430,uplink,45.830939
2026-01-29 17:40:00,estimate,sw-core-01,port-id7430,uplink,41.664836
2026-01-29 17:45:00,estimate,sw-core-01,port-id7430,uplink,44.356789
2026-01-29 17:50:00,estimate,sw-core-01,port-id7430,uplink,41.050547
2026-01-29 17:55:00,estimate,sw-core-01,port-id7430,uplink,46.810064
2026-01-29 18:00:00,estimate,sw-core-01,port-id7430,uplink,42.123047
2026-01-29 18:05:00,estimate,sw-core-01,port-id7430,uplink,43.857190
2026-01-29 18:10:00,estimate,sw-core-01,port-id7430,uplink,36.949564
2026-01-29 18:15:00,estimate,sw-core-01,port-id7430,uplink,39.065824
2026-01-29 18:20:00,estimate,sw-core-01,port-id7430,uplink,41.084711
2026-01-29 18:25:00,estimate,sw-core-01,port-id7430,uplink,38.543233
2026-01-29 18:30:00,estimate,sw-core-01,port-id7430,uplink,40.125263
2026-01-29 18:35:00,estimate,sw-core-01,port-id7430,uplink,42.439442
2026-01-29 18:40:00,estimate,sw-core-01,port-id7430,uplink,35.907135
2026-01-29 18:45:00,estimate,sw-core-01,port-id7430,uplink,34.271855
2026-01-29 18:50:00,estimate,sw-core-01,port-id7430,uplink,38.297276
2026-01-29 18:55:00,estimate,sw-core-01,port-id7430,uplink,39.616767
2026-01-29 19:00:00,estimate,sw-core-01,port-id7430,uplink,39.751986
2026-01-29 19:05:00,estimate,sw-core-01,port-id7430,uplink,31.617677
2026-01-29 19:10:00,estimate,sw-core-01,port-id7430,uplink,33.833130
2026-01-29 19:15:00,estimate,sw-core-01,port-id7430,uplink,37.670801
2026-01-29 19:20:00,estimate,sw-core-01,port-id7430,uplink,27.776133
2026-01-29 19:25:00,estimate,sw-core-01,port-id7430,uplink,38.516929
2026-01-29 19:30:00,estimate,sw-core-01,port-id7430,uplink,27.495137
2026-01-29 19:35:00,estimate,sw-core-01,port-id7430,uplink,32.334054
2026-01-29 19:40:00,estimate,sw-core-01,port-id7430,uplink,35.183771
2026-01-29 19:45:00,estimate,sw-core-01,port-id7430,uplink,23.934380
2026-01-29 19:50:00,estimate,sw-core-01,port-id7430,uplink,27.420427
2026-01-29 19:55:00,estimate,sw-core-01,port-id7430,uplink,22.782326
2026-01-29 20:00:00,estimate,sw-core-01,port-id7430,uplink,31.031822
2026-01-29 20:05:00,estimate,sw-core-01,port-id7430,uplink,18.848547
2026-01-29 20:10:00,estimate,sw-core-01,port-id7430,uplink,22.948578
2026-01-29 20:15:00,estimate,sw-core-01,port-id7430,uplink,22.801187
2026-01-29 20:20:00,estimate,sw-core-01,port-id7430,uplink,20.747622
2026-01-29 20:25:00,estimate,sw-core-01,port-id7430,uplink,19.011343
2026-01-29 20:30:00,estimate,sw-core-01,port-id7430,uplink,18.506020
2026-01-29 20:35:00,estimate,sw-core-01,port-id7430,uplink,23.243560
2026-01-29 20:40:00,estimate,sw-core-01,port-id7430,uplink,14.519222
2026-01-29 20:45:00,estimate,sw-core-01,port-id7430,uplink,19.297051
2026-01-29 20:50:00,estimate,sw-core-01,port-id7430,uplink,15.311130
2026-01-29 20:55:00,estimate,sw-core-01,port-id7430,uplink,13.862239
2026-01-29 21:00:00,estimate,sw-core-01,port-id7430,uplink,13.817258
2026-01-29 21:05:00,estimate,sw-core-01,port-id7430,uplink,12.927076
2026-01-29 21:10:00,estimate,sw-core-01,port-id7430,uplink,14.684661
2026-01-29 21:15:00,estimate,sw-core-01,port-id7430,uplink,13.034692
2026-01-29 21:20:00,estimate,sw-core-01,port-id7430,uplink,13.044683
2026-01-29 21:25:00,estimate,sw-core-01,port-id7430,uplink,15.682787
2026-01-29 21:30:00,estimate,sw-core-01,port-id7430,uplink,15.097718
2026-01-29 21:35:00,estimate,sw-core-01,port-id7430,uplink,19.308905
2026-01-29 21:40:00,estimate,sw-core-01,port-id7430,uplink,8.269319
2026-01-29 21:45:00,estimate,sw-core-01,port-id7430,uplink,17.464429
2026-01-29 21:50:00,estimate,sw-core-01,port-id7430,uplink,14.175877
2026-01-29 21:55:00,estimate,sw-core-01,port-id7430,uplink,12.672360
2026-01-29 22:00:00,estimate,sw-core-01,port-id7430,uplink,19.016157
2026-01-29 22:05:00,estimate,sw-core-01,port-id7430,uplink,20.058135
2026-01-29 22:10:00,estimate,sw-core-01,port-id7430,uplink,14.439031
2026-01-29 22:15:00,estimate,sw-core-01,port-id7430,uplink,12.692117
2026-01-29 22:20:00,estimate,sw-core-01,port-id7430,uplink,16.624283
2026-01-29 22:25:00,estimate,sw-core-01,port-id7430,uplink,12.653715
2026-01-29 22:30:00,estimate,sw-core-01,port-id7430,uplink,10.953445
2026-01-29 22:35:00,estimate,sw-core-01,port-id7430,uplink,13.337573
2026-01-29 22:40:00,estimate,sw-core-01,port-id7430,uplink,17.192709
2026-01-29 22:45:00,estimate,sw-core-01,port-id7430,uplink,17.201174
2026-01-29 22:50:00,estimate,sw-core-01,port-id7430,uplink,11.971977
2026-01-29 22:55:00,estimate,sw-core-01,port-id7430,uplink,12.522958
2026-01-29 23:00:00,estimate,sw-core-01,port-id7430,uplink,19.594642
2026-01-29 23:05:00,estimate,sw-core-01,port-id7430,uplink,13.386375
2026-01-29 23:10:00,estimate,sw-core-01,port-id7430,uplink,21.756956
2026-01-29 23:15:00,estimate,sw-core-01,port-id7430,uplink,18.526609
2026-01-29 23:20:00,estimate,sw-core-01,port-id7430,uplink,15.279409
2026-01-29 23:25:00,estimate,sw-core-01,port-id7430,uplink,16.498770
2026-01-29 23:30:00,estimate,sw-core-01,port-id7430,uplink,15.808350
2026-01-29 23:35:00,estimate,sw-core-01,port-id7430,uplink,12.571318
2026-01-29 23:40:00,estimate,sw-core-01,port-id7430,uplink,16.140275
2026-01-29 23:45:00,estimate,sw-core-01,port-id7430,uplink,14.264292
2026-01-29 23:50:00,estimate,sw-core-01,port-id7430,uplink,16.893891
2026-01-29 23:55:00,estimate,sw-core-01,port-id7430,uplink,19.177054
2026-01-30 00:00:00,estimate,sw-core-01,port-id7430,uplink,18.114987
2026-01-30 00:05:00,estimate,sw-core-01,port-id7430,uplink,10.641103
2026-01-30 00:10:00,estimate,sw-core-01,port-id7430,uplink,17.896208
2026-01-30 00:15:00,estimate,sw-core-01,port-id7430,uplink,16.782101
2026-01-30 00:20:00,estimate,sw-core-01,port-id7430,uplink,11.278813
