scenario_id,sample_index,source_timestamp,site,target,mahalanobis_score,lof_score,packet_loss_ratio,service_up,maintenance_active
P3,19,2026-04-08 10:35:00,taipei-dc1,fw01,5.2,1.0130485960844386,0.0008980031183563411,0,0
P3,19,2026-04-08 10:35:00,taipei-dc1,web01,4.6,1.03352776999217,0.0009281563470763779,0,0
P3,19,2026-04-08 10:35:00,taipei-dc1,db01,4.7,1.0146574123577699,0.0009116787623960035,0,0
P3,20,2026-04-08 10:40:00,taipei-dc1,fw01,5.2,1.0165903498928708,0.0012958867356870757,0,0
P3,20,2026-04-08 10:40:00,taipei-dc1,web01,4.6,1.0257993542201227,0.0010787492222043985,0,0
P3,20,2026-04-08 10:40:00,taipei-dc1,db01,4.7,1.0958284214369152,0.0007151517931234816,0,0
P3,21,2026-04-08 10:45:00,taipei-dc1,fw01,5.2,1.041509637919653,0.0010044300163372154,0,0
P3,21,2026-04-08 10:45:00,taipei-dc1,web01,4.6,0.9904558403223606,0.0012467864893610557,0,0
P3,21,2026-04-08 10:45:00,taipei-dc1,db01,4.7,1.0963252220192912,0.001090217325947388,0,0
P3,22,2026-04-08 10:50:00,taipei-dc1,fw01,5.2,1.0767297437120125,0.0009667775991277076,0,0
P3,22,2026-04-08 10:50:00,taipei-dc1,web01,4.6,1.1206036404646804,0.0010324178036026615,0,0
P3,22,2026-04-08 10:50:00,taipei-dc1,db01,4.7,1.0220454758625284,0.0010381911807171552,0,0
P3,23,2026-04-08 10:55:00,taipei-dc1,fw01,5.2,1.0254955269237511,0.0011129056447828662,0,0
P3,23,2026-04-08 10:55:00,taipei-dc1,web01,4.6,1.0253153705236666,0.000924033625384787,0,0
P3,23,2026-04-08 10:55:00,taipei-dc1,db01,4.7,1.0051172695018369,0.0008725709385781066,0,0
P3,24,2026-04-08 11:00:00,taipei-dc1,fw01,0.8767658019237039,1.0903016555474796,0.0008030503137669086,1,0
P3,24,2026-04-08 11:00:00,taipei-dc1,web01,1.124540706566258,1.0698335996624722,0.0010293432069420913,1,0
P3,24,2026-04-08 11:00:00,taipei-dc1,db01,0.9342022680483504,1.0761449053740895,0.0009606653773597479,1,0
P3,25,2026-04-08 11:05:00,taipei-dc1,fw01,0.9420119832387484,1.0464171421844888,0.001104427711853413,1,0
P3,25,2026-04-08 11:05:00,taipei-dc1,web01,1.1224615609370858,1.0476655990062818,0.0009941068996115606,1,0
P3,25,2026-04-08 11:05:00,taipei-dc1,db01,1.0250923428354515,1.0511679848386972,0.0009205379093168212,1,0
P3,26,2026-04-08 11:10:00,taipei-dc1,fw01,0.7215071622173335,1.0621596385258663,0.0009133792576225103,1,0
P3,26,2026-04-08 11:10:00,taipei-dc1,web01,1.067657481552298,1.0000783930411383,0.0010475623050850323,1,0
P3,26,2026-04-08 11:10:00,taipei-dc1,db01,1.1255298684274253,1.0267101070689864,0.0012438262787534122,1,0
P3,27,2026-04-08 11:15:00,taipei-dc1,fw01,0.8262379567335267,1.0461496240534691,0.0010483213132567854,1,0
P3,27,2026-04-08 11:15:00,taipei-dc1,web01,1.0104140603941487,0.999085336566879,0.0009211067333830407,1,0
P3,27,2026-04-08 11:15:00,taipei-dc1,db01,1.211594708813899,1.050642410024525,0.0011936751898551183,1,0
P3,28,2026-04-08 11:20:00,taipei-dc1,fw01,0.8847101959686635,0.9952133452224518,0.0009717966404029514,1,0
P3,28,2026-04-08 11:20:00,taipei-dc1,web01,1.1639646150029113,1.0449074806816827,0.0010551127770566996,1,0
P3,28,2026-04-08 11:20:00,taipei-dc1,db01,0.9147946772867498,1.1044650005556165,0.0009440165219903443,1,0
P3,29,2026-04-08 11:25:00,taipei-dc1,fw01,0.9468770276303298,1.0133070910788773,0.001188159224563138,1,0
P3,29,2026-04-08 11:25:00,taipei-dc1,web01,1.1712101760687237,1.0348940841971477,0.0007856898771964544,1,0
P3,29,2026-04-08 11:25:00,taipei-dc1,db01,0.8581749775132697,1.0761531578519221,0.0010765128689265318,1,0
P4,0,2026-04-09 09:00:00,taipei-dc1,fw01,0.9430677845980431,1.0271044847582937,0.0010241056244840521,1,0
P4,0,2026-04-09 09:00:00,taipei-dc1,web01,1.018966298354067,1.024682383028735,0.0009798741912156413,1,0
P4,0,2026-04-09 09:00:00,taipei-dc1,db01,0.8955626917522206,1.0859823222923082,0.0011985380390706227,1,0
P4,1,2026-04-09 09:05:00,taipei-dc1,fw01,0.9925986087342654,1.0385807252762373,0.0011438213888663507,1,0
P4,1,2026-04-09 09:05:00,taipei-dc1,web01,1.0491848776872614,1.0081334721058324,0.001072465496757905,1,0
P4,1,2026-04-09 09:05:00,taipei-dc1,db01,0.973056677131663,0.999502690445832,0.0010526387708548826,1,0
P4,2,2026-04-09 09:10:00,taipei-dc1,fw01,1.1116338731570172,1.0562261900327183,0.0009680934358434748,1,0
P4,2,2026-04-09 09:10:00,taipei-dc1,web01,0.9655459241260806,1.0061200244879662,0.0011022596457007897,1,0
P4,2,2026-04-09 09:10:00,taipei-dc1,db01,1.0057715248017325,1.0443139578008585,0.0009740286390482781,1,0
P4,3,2026-04-09 09:15:00,taipei-dc1,fw01,0.7939498342731692,1.0271098527290239,0.0009042984299187747,1,0
P4,3,2026-04-09 09:15:00,taipei-dc1,web01,1.214828660887076,1.0314106292764083,0.0008404042614730046,1,0
P4,3,2026-04-09 09:15:00,taipei-dc1,db01,0.9951111796450935,0.9984178142368821,0.0007985913210690156,1,0
P4,4,2026-04-09 09:20:00,taipei-dc1,fw01,1.1363699014342878,1.0993925379138494,0.0009138036366263919,1,0
P4,4,2026-04-09 09:20:00,taipei-dc1,web01,1.1600646068795384,1.0661950442037058,0.0007977487742683426,1,0
P4,4,2026-04-09 09:20:00,taipei-dc1,db01,1.0279795759738386,1.0597147835706773,0.001028457497687654,1,0
P4,5,2026-04-09 09:25:00,taipei-dc1,fw01,4.4,0.9894752321380347,0.0011005305240838629,1,0
P4,5,2026-04-09 09:25:00,taipei-dc1,web01,0.9786620615480641,1.0194616725569285,0.0009697687524175778,1,0
P4,5,2026-04-09 09:25:00,taipei-dc1,db01,0.7156478150067337,1.0039137239196578,0.0008691742311045256,1,0
P4,6,2026-04-09 09:30:00,taipei-dc1,fw01,4.4,0.9908945400784904,0.001106503295290026,1,0
P4,6,2026-04-09 09:30:00,taipei-dc1,web01,1.2046627531030358,1.0972724939395857,0.000889780123057585,1,0
P4,6,2026-04-09 09:30:00,taipei-dc1,db01,0.9071667794529944,1.1052264271845638,0.0009898882618156735,1,0
P4,7,2026-04-09 09:35:00,taipei-dc1,fw01,4.4,1.0471935175280518,0.0009674175640231875,1,0
P4,7,2026-04-09 09:35:00,taipei-dc1,web01,1.147261944702258,1.0589268323280183,0.001094480940382356,1,0
P4,7,2026-04-09 09:35:00,taipei-dc1,db01,0.932486044978393,1.0750893764949552,0.0012053860541026938,1,0
P4,8,2026-04-09 09:40:00,taipei-dc1,fw01,4.4,1.0115560269673856,0.0009968521202066893,1,0
P4,8,2026-04-09 09:40:00,taipei-dc1,web01,0.8601307656376963,1.0152741982921696,0.0012653075143490302,1,0
P4,8,2026-04-09 09:40:00,taipei-dc1,db01,1.0612192249554524,0.9492728899924999,0.001138263216035289,1,0
P4,9,2026-04-09 09:45:00,taipei-dc1,fw01,4.4,1.0668678061071852,0.0009306123982695782,1,0
P4,9,2026-04-09 09:45:00,taipei-dc1,web01,1.0189798825188048,1.1228154544930835,0.0008645785523002319,1,0
P4,9,2026-04-09 09:45:00,taipei-dc1,db01,1.1382978717117567,1.0526736778259158,0.0009170636287614152,1,0
P4,10,2026-04-09 09:50:00,taipei-dc1,fw01,1.1892678324921475,1.0141826229308437,0.0010419074480846559,1,0
P4,10,2026-04-09 09:50:00,taipei-dc1,web01,1.0214997911407908,0.9758885465952487,0.0009767410662113135,1,0
P4,10,2026-04-09 09:50:00,taipei-dc1,db01,0.9976464025458626,1.0804577036534355,0.0011096362681644902,1,0
P4,11,2026-04-09 09:55:00,taipei-dc1,fw01,1.004435241976452,1.0357944638137626,0.0009673604657183512,1,0
P4,11,2026-04-09 09:55:00,taipei-dc1,web01,1.0901327135243464,1.0714196857422147,0.0010360135287700708,1,0
P4,11,2026-04-09 09:55:00,taipei-dc1,db01,1.009752210210035,0.9971228355501139,0.001162696672566638,1,0
P4,12,2026-04-09 10:00:00,taipei-dc1,fw01,1.0165281750870854,1.084693404834104,0.05,1,0
P4,12,2026-04-09 10:00:00,taipei-dc1,web01,1.228271115671141,0.9994875067035498,0.00100960593125369,1,0
P4,12,2026-04-09 10:00:00,taipei-dc1,db01,0.9471557587223972,1.0069164937866424,0.0009839681485481993,1,0
P4,13,2026-04-09 10:05:00,taipei-dc1,fw01,1.0465065812649195,1.0435833442541553,0.05,1,0
P4,13,2026-04-09 10:05:00,taipei-dc1,web01,1.153253611293908,1.005797038742498,0.0009490028139341858,1,0
P4,13,2026-04-09 10:05:00,taipei-dc1,db01,0.9876134357193072,1.0251593994748662,0.000976859416927564,1,0
P4,14,2026-04-09 10:10:00,taipei-dc1,fw01,0.9950967848614671,1.0776634628162265,0.05,1,0
P4,14,2026-04-09 10:10:00,taipei-dc1,web01,1.1297643531789776,1.023782481276889,0.0010155253337850209,1,0
P4,14,2026-04-09 10:10:00,taipei-dc1,db01,0.9750992516833751,0.9984108358273885,0.0008817537301200523,1,0
P4,15,2026-04-09 10:15:00,taipei-dc1,fw01,0.988363354904945,0.9617168097283096,0.05,1,0
P4,15,2026-04-09 10:15:00,taipei-dc1,web01,1.1410586963472857,1.045880626814587,0.0010056332265763496,1,0
P4,15,2026-04-09 10:15:00,taipei-dc1,db01,0.971217210399837,1.0492581809408414,0.0009400935182103364,1,0
P4,16,2026-04-09 10:20:00,taipei-dc1,fw01,0.9054776016542005,1.0524820238073518,0.0009806849847991933,1,0
P4,16,2026-04-09 10:20:00,taipei-dc1,web01,1.1769532783644083,1.0634622537894398,0.0009635267579082665,1,0
P4,16,2026-04-09 10:20:00,taipei-dc1,db01,0.8806821154948516,1.0516497397809423,0.001042427477097715,1,0
P4,17,2026-04-09 10:25:00,taipei-dc1,fw01,1.03672173198956,1.042088937709794,0.0012219502565998764,1,0
P4,17,2026-04-09 10:25:00,taipei-dc1,web01,1.1047260740066518,1.0508714449861007,0.0011045423583057972,1,0
P4,17,2026-04-09 10:25:00,taipei-dc1,db01,0.950364711630548,1.019644693240532,0.001052656605093784,1,0
P4,18,2026-04-09 10:30:00,taipei-dc1,fw01,0.9670213111361075,1.002688774795759,0.000892889370871303,1,0
P4,18,2026-04-09 10:30:00,taipei-dc1,web01,0.8977104091163787,0.9961686229719491,0.0009923902135581463,1,0
P4,18,2026-04-09 10:30:00,taipei-dc1,db01,1.079581039290891,1.0343641784433868,0.0008318094659611208,1,0
P4,19,2026-04-09 10:35:00,taipei-dc1,fw01,1.1356107947342036,1.0455726575353417,0.0010562744042220975,1,0
P4,19,2026-04-09 10:35:00,taipei-dc1,web01,1.1174746413711274,0.9941858062482983,0.0010280404009248589,1,0
P4,19,2026-04-09 10:35:00,taipei-dc1,db01,0.9097212818950838,1.0410262484827473,0.0010625827166977175,1,0
P4,20,2026-04-09 10:40:00,taipei-dc1,fw01,5.5,0.9434007193280538,0.05,1,1
P4,20,2026-04-09 10:40:00,taipei-dc1,web01,1.181992403644452,1.024935883631237,0.0008543963944214066,1,0
P4,20,2026-04-09 10:40:00,taipei-dc1,db01,1.1523664827897249,1.009543372475745,0.0011621227500411388,1,0
P4,21,2026-04-09 10:45:00,taipei-dc1,fw01,5.5,1.0004916956169365,0.05,1,1
P4,21,2026-04-09 10:45:00,taipei-dc1,web01,1.0404372108212183,1.0551826706215837,0.000907506695926162,1,0
P4,21,2026-04-09 10:45:00,taipei-dc1,db01,0.8551763300275524,1.031885566742805,0.001089054516057833,1,0
P4,22,2026-04-09 10:50:00,taipei-dc1,fw01,5.5,1.0965941001135378,0.05,1,1
P4,22,2026-04-09 10:50:00,taipei-dc1,web01,1.1319544316043948,1.001424380907756,0.001089955196488323,1,0
P4,22,2026-04-09 10:50:00,taipei-dc1,db01,1.0503563508479017,1.0073033038973604,0.0008401675337532447,1,0
P4,23,2026-04-09 10:55:00,taipei-dc1,fw01,5.5,1.0175456716466729,0.05,1,1
P4,23,2026-04-09 10:55:00,taipei-dc1,web01,1.1530764382430698,1.0371061981600496,0.000991089726025891,1,0
P4,23,2026-04-09 10:55:00,taipei-dc1,db01,0.9373799261514688,1.074333572916451,0.000739447001724158,1,0
P4,24,2026-04-09 11:00:00,taipei-dc1,fw01,5.5,1.0585142848094853,0.05,1,1
P4,24,2026-04-09 11:00:00,taipei-dc1,web01,1.0736160347970136,1.050814139627365,0.0008739574693185574,1,0
P4,24,2026-04-09 11:00:00,taipei-dc1,db01,0.9785912242131612,1.0097764375077531,0.0010968172277030903,1,0
P4,25,2026-04-09 11:05:00,taipei-dc1,fw01,5.5,0.9777008643230731,0.05,1,1
P4,25,2026-04-09 11:05:00,taipei-dc1,web01,1.0721917564793895,1.0523774072680434,0.0010139950408619316,1,0
P4,25,2026-04-09 11:05:00,taipei-dc1,db01,0.7737510593538703,1.0248175888854265,0.0011803084166169047,1,0
P4,26,2026-04-09 11:10:00,taipei-dc1,fw01,5.5,1.0681033945789926,0.05,1,1
P4,26,2026-04-09 11:10:00,taipei-dc1,web01,1.1288704216010563,1.1208597735104775,0.000890085787964104,1,0
P4,26,2026-04-09 11:10:00,taipei-dc1,db01,0.6344158337261545,1.0368206786308936,0.0011143446592036498,1,0
P4,27,2026-04-09 11:15:00,taipei-dc1,fw01,1.1232085592940173,1.0405833368554291,0.0009040161997760786,1,0
P4,27,2026-04-09 11:15:00,taipei-dc1,web01,1.165049790477854,1.0628855152810512,0.0010524157476372714,1,0
P4,27,2026-04-09 11:15:00,taipei-dc1,db01,1.0391329534355587,1.0767645186525856,0.0010129612434221088,1,0
P4,28,2026-04-09 11:20:00,taipei-dc1,fw01,0.8900405598825712,1.0289467453828312,0.0009570738127465079,1,0
P4,28,2026-04-09 11:20:00,taipei-dc1,web01,1.2291420816195484,1.0218695672809366,0.001130505597037922,1,0
P4,28,2026-04-09 11:20:00,taipei-dc1,db01,0.8736767482504735,1.0775475588964831,0.0009014045856924641,1,0
P4,29,2026-04-09 11:25:00,taipei-dc1,fw01,1.0961862840258068,0.9933315335674431,0.0008228517107354494,1,0
P4,29,2026-04-09 11:25:00,taipei-dc1,web01,1.0968119271255143,1.0232015837427946,0.0009528887831714547,1,0
P4,29,2026-04-09 11:25:00,taipei-dc1,db01,0.9721898380725383,1.0315149706607003,0.0010496686568381142,1,0
P4,30,2026-04-09 11:30:00,taipei-dc1,fw01,0.9128437989739929,1.0820252508386334,0.0010408866489612894,1,0
P4,30,2026-04-09 11:30:00,taipei-dc1,web01,1.1181726194546175,1.1430871147223622,0.0012273684989693823,1,0
P4,30,2026-04-09 11:30:00,taipei-dc1,db01,0.9361715359909294,1.0573158191051963,0.000964033043839907,1,0
P4,31,2026-04-09 11:35:00,taipei-dc1,fw01,0.8892169656664004,1.0594747742813457,0.0011008058063337808,1,0
P4,31,2026-04-09 11:35:00,taipei-dc1,web01,1.1228971715473708,1.024104897663464,0.0007858823121607481,1,0
P4,31,2026-04-09 11:35:00,taipei-dc1,db01,1.1354668130825782,1.0325143458113384,0.0010693130939478002,1,0
P4,32,2026-04-09 11:40:00,taipei-dc1,fw01,1.0142446555401623,0.9271618235593707,0.0008547322763674009,1,0
P4,32,2026-04-09 11:40:00,taipei-dc1,web01,1.2391476298932176,1.0520119319328816,0.0008574775161756212,1,0
P4,32,2026-04-09 11:40:00,taipei-dc1,db01,1.0043678776476854,1.0602898668445797,0.0009777224421346367,1,0
P4,33,2026-04-09 11:45:00,taipei-dc1,fw01,0.9264281440667261,1.0312220215068821,0.0009255214289679783,1,0
P4,33,2026-04-09 11:45:00,taipei-dc1,web01,1.0086998458333383,1.0576683389452757,0.0008153557114395119,1,0
P4,33,2026-04-09 11:45:00,taipei-dc1,db01,1.1473738870237593,1.0011114165691026,0.0011212022399976105,1,0
P4,34,2026-04-09 11:50:00,taipei-dc1,fw01,1.1972281874626924,1.0523892858507737,0.0010107348037723851,1,0
P4,34,2026-04-09 11:50:00,taipei-dc1,web01,1.1673008850693676,1.1057854411322074,0.0012000263377065232,1,0
P4,34,2026-04-09 11:50:00,taipei-dc1,db01,1.0273860237891737,1.0577058498201668,0.0010204420678507683,1,0
P4,35,2026-04-09 11:55:00,taipei-dc1,fw01,0.9250669938475365,1.0636796483993471,0.0009904077371444113,1,0
P4,35,2026-04-09 11:55:00,taipei-dc1,web01,1.0670704198669938,0.9810205165377918,0.0008013783115893932,1,0
P4,35,2026-04-09 11:55:00,taipei-dc1,db01,0.9043102419107227,1.0620540553249846,0.0010392564379630633,1,0
full_incident,0,2026-04-10 09:00:00,taipei-dc1,fw01,0.8202624464919096,0.9881040035846781,0.0010039865401738934,1,0
full_incident,0,2026-04-10 09:00:00,taipei-dc1,web01,1.1868614535435658,1.0385550134623334,0.000818366430333721,1,0
full_incident,0,2026-04-10 09:00:00,taipei-dc1,db01,0.7486001788500668,1.0535980950206028,0.0009852061004256146,1,0
full_incident,1,2026-04-10 09:05:00,taipei-dc1,fw01,0.9288301118128991,1.0497223414243448,0.0009235236387349097,1,0
full_incident,1,2026-04-10 09:05:00,taipei-dc1,web01,1.1431748133081276,1.0263747494024478,0.001085790416847216,1,0
full_incident,1,2026-04-10 09:05:00,taipei-dc1,db01,0.9316738134422375,1.048129505161143,0.0011281106774941188,1,0
full_incident,2,2026-04-10 09:10:00,taipei-dc1,fw01,1.0756229090119744,1.0268926342766451,0.0009915454094245328,1,0
full_incident,2,2026-04-10 09:10:00,taipei-dc1,web01,1.120595767375912,1.0734456383620548,0.0009640522811944976,1,0
full_incident,2,2026-04-10 09:10:00,taipei-dc1,db01,1.03655178878276,1.0252725383037549,0.0010324902041454972,1,0
full_incident,3,2026-04-10 09:15:00,taipei-dc1,fw01,1.0716200908203737,1.0406926095771005,0.00123574273747222,1,0
full_incident,3,2026-04-10 09:15:00,taipei-dc1,web01,1.2919696523173156,0.9465981594810341,0.0009381251542008643,1,0
full_incident,3,2026-04-10 09:15:00,taipei-dc1,db01,0.9221136162624084,1.0636562266012681,0.0010629645363828284,1,0
full_incident,4,2026-04-10 09:20:00,taipei-dc1,fw01,1.1323929980388476,1.0516581176824236,0.0009420647982607437,1,0
full_incident,4,2026-04-10 09:20:00,taipei-dc1,web01,1.1167687034981673,1.026844827745995,0.0010693925754362984,1,0
full_incident,4,2026-04-10 09:20:00,taipei-dc1,db01,0.8966417091730171,0.9988431513805126,0.0009587448888590414,1,0
full_incident,5,2026-04-10 09:25:00,taipei-dc1,fw01,4.8,1.0483044422453522,0.0008872004412252965,1,0
full_incident,5,2026-04-10 09:25:00,taipei-dc1,web01,0.9229110145475503,1.0204900328750341,0.0009091873296577214,1,0
full_incident,5,2026-04-10 09:25:00,taipei-dc1,db01,0.8588655524783083,1.0534610223336949,0.0010564821704420737,1,0
full_incident,6,2026-04-10 09:30:00,taipei-dc1,fw01,1.0282136750273034,1.0563093582314231,0.0009111546934675865,1,0
full_incident,6,2026-04-10 09:30:00,taipei-dc1,web01,1.0545467688459544,1.1363985785090904,0.0010208736683728883,1,0
full_incident,6,2026-04-10 09:30:00,taipei-dc1,db01,0.8819956156464661,1.0131333924680432,0.001120185137131777,1,0
full_incident,7,2026-04-10 09:35:00,taipei-dc1,fw01,1.1130755943190513,1.088605632012841,0.0009583582411103849,1,0
full_incident,7,2026-04-10 09:35:00,taipei-dc1,web01,1.1441926906975026,1.0857545821005732,0.001208322035072651,1,0
full_incident,7,2026-04-10 09:35:00,taipei-dc1,db01,1.0114390622232774,1.1002123268521518,0.0008750618308841881,1,0
full_incident,8,2026-04-10 09:40:00,taipei-dc1,fw01,4.3,1.068568784698458,0.001106972791918287,1,0
full_incident,8,2026-04-10 09:40:00,taipei-dc1,web01,1.1833652040668228,1.0913767512701238,0.0011046514375017207,1,0
full_incident,8,2026-04-10 09:40:00,taipei-dc1,db01,1.0304895871568902,0.9917815217447417,0.0010127855738802651,1,0
full_incident,9,2026-04-10 09:45:00,taipei-dc1,fw01,4.3,1.011833958501155,0.0009263871035398246,1,0
full_incident,9,2026-04-10 09:45:00,taipei-dc1,web01,1.0824869457431003,0.9867144463899008,0.0009264785407861909,1,0
full_incident,9,2026-04-10 09:45:00,taipei-dc1,db01,0.8921101057819422,1.1159964380998404,0.0011531931357627078,1,0
full_incident,10,2026-04-10 09:50:00,taipei-dc1,fw01,4.3,1.0882139331306038,0.0009206227351961972,1,0
full_incident,10,2026-04-10 09:50:00,taipei-dc1,web01,1.1263907121355878,1.0747003169417202,0.00112994552154476,1,0
full_incident,10,2026-04-10 09:50:00,taipei-dc1,db01,0.9376337661901193,1.1170371284929654,0.0011026134672167626,1,0
full_incident,11,2026-04-10 09:55:00,taipei-dc1,fw01,4.3,1.0824855539064446,0.0009997905422507137,1,0
full_incident,11,2026-04-10 09:55:00,taipei-dc1,web01,1.030238941255526,1.092086154122848,0.0011304566935881253,1,0
full_incident,11,2026-04-10 09:55:00,taipei-dc1,db01,0.8838975106578567,1.0159281080741114,0.0007923247477819315,1,0
full_incident,12,2026-04-10 10:00:00,taipei-dc1,fw01,0.9453449563369253,1.0092361160508234,0.0008425436208963966,1,0
full_incident,12,2026-04-10 10:00:00,taipei-dc1,web01,1.1712370422200802,1.025282970183365,0.0009872169669768104,1,0
full_incident,12,2026-04-10 10:00:00,taipei-dc1,db01,1.0059636651441628,1.0007015637135712,0.0010609667900193728,1,0
full_incident,13,2026-04-10 10:05:00,taipei-dc1,fw01,4.2,1.0311506821945868,0.0012684966883677274,1,0
full_incident,13,2026-04-10 10:05:00,taipei-dc1,web01,1.0297398618124785,1.0141026973949874,0.0011757091583666202,1,0
full_incident,13,2026-04-10 10:05:00,taipei-dc1,db01,0.9114703383467506,1.0113001367538563,0.0008737162252186234,1,0
full_incident,14,2026-04-10 10:10:00,taipei-dc1,fw01,2.7,1.0543955345165923,0.0010194642711218145,1,0
full_incident,14,2026-04-10 10:10:00,taipei-dc1,web01,1.0861269956261648,1.0765336215185553,0.001081418420093428,1,0
full_incident,14,2026-04-10 10:10:00,taipei-dc1,db01,0.9608361711188955,1.0537435783665796,0.0008796280593192721,1,0
full_incident,15,2026-04-10 10:15:00,taipei-dc1,fw01,4.2,1.029598236815618,0.0009465760542381272,1,0
full_incident,15,2026-04-10 10:15:00,taipei-dc1,web01,1.0256736603179673,1.1001815406937594,0.001105817505818393,1,0
full_incident,15,2026-04-10 10:15:00,taipei-dc1,db01,1.1087620375431066,1.0976852395032166,0.0008840802901257021,1,0
full_incident,16,2026-04-10 10:20:00,taipei-dc1,fw01,2.7,1.0593193652864028,0.0010335244204852905,1,0
full_incident,16,2026-04-10 10:20:00,taipei-dc1,web01,0.9162412067766705,1.066514883333396,0.0010867590079084316,1,0
full_incident,16,2026-04-10 10:20:00,taipei-dc1,db01,1.02256032783768,1.0729135256744178,0.0009789488957494584,1,0
full_incident,17,2026-04-10 10:25:00,taipei-dc1,fw01,0.9011747656382367,1.0022169967782062,0.0010504902969627591,1,0
full_incident,17,2026-04-10 10:25:00,taipei-dc1,web01,1.1308431748475398,1.0417314207036987,0.001082785854781829,1,0
full_incident,17,2026-04-10 10:25:00,taipei-dc1,db01,0.9948544913688325,1.0128075667198153,0.0010252916199298746,1,0
full_incident,18,2026-04-10 10:30:00,taipei-dc1,fw01,5.0,1.0179115554313523,0.0012508657153884203,1,0
full_incident,18,2026-04-10 10:30:00,taipei-dc1,web01,1.1325012187428238,1.0704186688436028,0.0009663447994062972,1,0
full_incident,18,2026-04-10 10:30:00,taipei-dc1,db01,0.8912244949382024,0.9878678650003458,0.0008941093119054071,1,0
full_incident,19,2026-04-10 10:35:00,taipei-dc1,fw01,5.0,1.0031127483682534,0.0009742383223033315,1,0
full_incident,19,2026-04-10 10:35:00,taipei-dc1,web01,1.0022173302142947,1.030351078536911,0.0009454915307189572,1,0
full_incident,19,2026-04-10 10:35:00,taipei-dc1,db01,0.8939183349810701,1.0493260640414181,0.0008810692967568021,1,0
full_incident,20,2026-04-10 10:40:00,taipei-dc1,fw01,5.0,4.6,0.001104020743035579,1,0
full_incident,20,2026-04-10 10:40:00,taipei-dc1,web01,1.0180312264737943,1.0346393193181052,0.0008972828984890319,1,0
full_incident,20,2026-04-10 10:40:00,taipei-dc1,db01,1.0339295053575168,1.0016727440141922,0.0010770771100281973,1,0
full_incident,21,2026-04-10 10:45:00,taipei-dc1,fw01,5.0,4.6,0.0010357004596110667,1,0
full_incident,21,2026-04-10 10:45:00,taipei-dc1,web01,0.9588118980177587,1.0407921031703258,0.0014174745728925426,1,0
full_incident,21,2026-04-10 10:45:00,taipei-dc1,db01,0.8085953467915455,1.0460678956247078,0.0010028686859127223,1,0
full_incident,22,2026-04-10 10:50:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,22,2026-04-10 10:50:00,taipei-dc1,web01,1.2731193336056865,1.0790540548723473,0.0008815213973870097,1,0
full_incident,22,2026-04-10 10:50:00,taipei-dc1,db01,1.0923675002686923,1.0746472316424431,0.0011156871787167148,1,0
full_incident,23,2026-04-10 10:55:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,23,2026-04-10 10:55:00,taipei-dc1,web01,1.0893410653314397,1.0486857815135011,0.0008653937688551459,1,0
full_incident,23,2026-04-10 10:55:00,taipei-dc1,db01,1.166855668089106,1.0044079662630234,0.001065327186631696,1,0
full_incident,24,2026-04-10 11:00:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,24,2026-04-10 11:00:00,taipei-dc1,web01,1.1145332205821303,1.0226851075059509,0.0009704666037991742,1,0
full_incident,24,2026-04-10 11:00:00,taipei-dc1,db01,0.8271667196218717,1.0004996391343604,0.0009243039448248792,1,0
full_incident,25,2026-04-10 11:05:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,25,2026-04-10 11:05:00,taipei-dc1,web01,1.0874770899038995,0.9969890995890582,0.0011066556535879717,1,0
full_incident,25,2026-04-10 11:05:00,taipei-dc1,db01,1.0973658437676919,1.031552899795788,0.0009926982825202689,1,0
full_incident,26,2026-04-10 11:10:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,26,2026-04-10 11:10:00,taipei-dc1,web01,1.1504135373753406,1.0839613553452523,0.000785666101882392,1,0
full_incident,26,2026-04-10 11:10:00,taipei-dc1,db01,0.8940395657592112,0.9624937156250485,0.000992651956894929,1,0
full_incident,27,2026-04-10 11:15:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,27,2026-04-10 11:15:00,taipei-dc1,web01,0.9818992392784729,1.051496649416805,0.0009782753118307097,1,0
full_incident,27,2026-04-10 11:15:00,taipei-dc1,db01,0.9312819958140074,1.006993258671747,0.0010206002765053958,1,0
full_incident,28,2026-04-10 11:20:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,28,2026-04-10 11:20:00,taipei-dc1,web01,1.030977564517461,0.9928587661285373,0.0011137080712498258,1,0
full_incident,28,2026-04-10 11:20:00,taipei-dc1,db01,1.0389424619792549,1.085442757651868,0.0011264502265733532,1,0
full_incident,29,2026-04-10 11:25:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
full_incident,29,2026-04-10 11:25:00,taipei-dc1,web01,1.0695524901175424,1.0774440910797984,0.001149435024205002,1,0
full_incident,29,2026-04-10 11:25:00,taipei-dc1,db01,0.881545686187603,1.0904952358528048,0.0010333349079784811,1,0
full_incident,30,2026-04-10 11:30:00,taipei-dc1,fw01,5.0,4.6,0.04,1,0
