timestamp,device_id,port_id,port_role,INOCTETS,OUTOCTETS,INERRORS,OUTERRORS,INUCASTPKTS,OUTUCASTPKTS,INNUCASTPKTS,OUTNUCASTPKTS,INDISCARDS,OUTDISCARDS,INUNKNOWNPROTOS,INBROADCASTPKTS,OUTBROADCASTPKTS,INMULTICASTPKTS,OUTMULTICASTPKTS,event_label,event_id
2026-02-13 14:15:00,core-sw-01,port-id7429,server-uplink,48651787.44,70926511.62,0,0,42769,62350,1038,778,0,0,0,171,125,302,227,normal,
2026-02-13 14:20:00,core-sw-01,port-id7429,server-uplink,33001854.43,59354359.74,0,0,33053,59446,914,685,0,0,0,151,110,265,199,normal,
2026-02-13 14:25:00,core-sw-01,port-id7429,server-uplink,39247688.29,73791568.98,0,0,35911,67517,1022,766,0,0,0,168,123,297,223,normal,
2026-02-13 14:30:00,core-sw-01,port-id7429,server-uplink,47357293.1,59556176.3,0,0,39538,49723,882,661,0,0,0,145,106,256,192,normal,
2026-02-13 14:35:00,core-sw-01,port-id7429,server-uplink,44501448.99,85172288.05,0,0,39316,75249,1132,848,0,0,0,187,136,329,247,normal,
2026-02-13 14:40:00,core-sw-01,port-id7429,server-uplink,43551837.26,65183254.95,0,0,40821,61096,1007,754,0,0,0,166,121,292,220,normal,
2026-02-13 14:45:00,core-sw-01,port-id7429,server-uplink,38211554.7,69603875.24,1,0,35306,64312,984,737,0,0,0,162,118,286,215,normal,
2026-02-13 14:50:00,core-sw-01,port-id7429,server-uplink,40136349.5,65875453.26,0,0,37336,61279,974,730,0,0,0,161,117,283,213,normal,
2026-02-13 14:55:00,core-sw-01,port-id7429,server-uplink,47142028.89,67919567.33,0,0,42408,61099,1022,766,0,0,0,169,123,297,223,normal,
2026-02-13 15:00:00,core-sw-01,port-id7429,server-uplink,36327081.24,58757300.65,0,0,32978,53340,853,639,0,0,0,141,103,248,186,normal,
2026-02-13 15:05:00,core-sw-01,port-id7429,server-uplink,36261025.22,63583891.47,0,0,39068,68505,1063,796,0,0,0,175,128,309,232,normal,
2026-02-13 15:10:00,core-sw-01,port-id7429,server-uplink,36757494.44,69230759.43,0,0,31053,58487,884,663,0,0,0,146,106,257,193,normal,
2026-02-13 15:15:00,core-sw-01,port-id7429,server-uplink,38853346.32,78740957.5,0,0,39338,79723,1176,881,0,0,0,194,141,342,257,normal,
2026-02-13 15:20:00,core-sw-01,port-id7429,server-uplink,42476276.65,63333935.56,0,0,44290,66038,1090,817,0,0,0,180,131,317,238,normal,
2026-02-13 15:25:00,core-sw-01,port-id7429,server-uplink,37811427.0,51031871.23,0,0,34543,46621,802,601,0,0,0,132,96,233,175,normal,
2026-02-13 15:30:00,core-sw-01,port-id7429,server-uplink,41089659.06,68147491.6,0,0,41933,69546,1101,825,0,0,0,182,132,320,240,normal,
2026-02-13 15:35:00,core-sw-01,port-id7429,server-uplink,35377798.92,69914191.92,0,0,33696,66590,991,742,0,0,0,163,119,288,216,normal,
2026-02-13 15:40:00,core-sw-01,port-id7429,server-uplink,44294017.04,58553505.11,0,0,43934,58077,1008,755,0,0,0,166,121,293,220,normal,
2026-02-13 15:45:00,core-sw-01,port-id7429,server-uplink,32386683.97,71124361.72,0,0,27880,61227,880,660,0,0,0,145,106,256,192,normal,
2026-02-13 15:50:00,core-sw-01,port-id7429,server-uplink,36617889.69,58468309.41,0,0,38130,60883,978,733,0,0,0,161,118,284,213,normal,
2026-02-13 15:55:00,core-sw-01,port-id7429,server-uplink,38015701.86,65667253.65,0,0,35038,60524,944,707,0,0,0,156,113,274,206,normal,
2026-02-13 16:00:00,core-sw-01,port-id7429,server-uplink,39448810.36,46111264.06,0,0,38302,44771,821,615,0,0,0,135,99,238,179,normal,
2026-02-13 16:05:00,core-sw-01,port-id7429,server-uplink,42128647.05,66956437.37,0,0,42378,67353,1084,812,0,0,0,179,130,315,236,normal,
2026-02-13 16:10:00,core-sw-01,port-id7429,server-uplink,44978222.99,74871108.61,0,0,36806,61268,969,726,0,0,0,160,116,281,211,normal,
2026-02-13 16:15:00,core-sw-01,port-id7429,server-uplink,41066201.77,72560811.43,0,0,41259,72901,1128,845,0,0,0,186,136,328,246,normal,
2026-02-13 16:20:00,core-sw-01,port-id7429,server-uplink,38779457.5,53468317.06,0,0,42395,58454,996,747,0,0,0,164,120,289,217,normal,
2026-02-13 16:25:00,core-sw-01,port-id7429,server-uplink,44221562.05,58274919.02,0,0,41410,54570,948,711,0,0,0,156,114,275,207,normal,
2026-02-13 16:30:00,core-sw-01,port-id7429,server-uplink,30649481.04,73657734.26,0,0,31042,74600,1043,782,0,0,0,172,125,303,228,normal,
2026-02-13 16:35:00,core-sw-01,port-id7429,server-uplink,40955986.76,59615617.05,0,0,37177,54114,902,676,0,0,0,149,108,262,197,normal,
2026-02-13 16:40:00,core-sw-01,port-id7429,server-uplink,34763321.15,53134147.41,0,0,34004,51974,849,636,0,0,0,140,102,247,185,normal,
2026-02-13 16:45:00,core-sw-01,port-id7429,server-uplink,34047300.31,54938896.03,0,0,32046,51710,827,620,0,0,0,136,99,240,181,normal,
2026-02-13 16:50:00,core-sw-01,port-id7429,server-uplink,38258100.75,45904879.77,0,0,39947,47931,868,651,0,0,0,143,104,252,189,normal,
2026-02-13 16:55:00,core-sw-01,port-id7429,server-uplink,35690961.68,49423828.78,0,0,35940,49769,847,634,0,0,0,140,102,246,185,normal,
2026-02-13 17:00:00,core-sw-01,port-id7429,server-uplink,41753237.66,68370143.3,0,0,40050,65581,1043,782,0,0,0,172,125,303,228,normal,
2026-02-13 17:05:00,core-sw-01,port-id7429,server-uplink,32047436.97,57962533.37,0,0,30609,55361,849,636,0,0,0,140,102,247,185,normal,
2026-02-13 17:10:00,core-sw-01,port-id7429,server-uplink,25157074.45,55916341.29,0,0,24374,54175,776,581,0,0,0,128,93,225,169,normal,
2026-02-13 17:15:00,core-sw-01,port-id7429,server-uplink,33811789.9,59839559.11,0,0,38030,67305,1040,780,0,0,0,172,125,302,227,normal,
2026-02-13 17:20:00,core-sw-01,port-id7429,server-uplink,34355787.65,69907281.68,0,0,32410,65949,972,728,0,0,0,160,117,282,212,normal,
2026-02-13 17:25:00,core-sw-01,port-id7429,server-uplink,37759671.31,52831421.2,0,0,35914,50249,851,638,0,0,0,140,102,247,186,normal,
2026-02-13 17:30:00,core-sw-01,port-id7429,server-uplink,30739551.85,55373013.53,0,0,29229,52651,809,606,0,0,0,133,97,235,176,normal,
2026-02-13 17:35:00,core-sw-01,port-id7429,server-uplink,22978142.69,42385493.11,0,0,20815,38395,585,438,0,0,0,96,70,170,128,normal,
2026-02-13 17:40:00,core-sw-01,port-id7429,server-uplink,34326829.27,43114517.12,0,0,31982,40169,713,534,0,0,0,117,86,207,155,normal,
2026-02-13 17:45:00,core-sw-01,port-id7429,server-uplink,32778578.01,52931221.98,0,0,31670,51142,818,613,0,1,0,135,98,238,178,normal,
2026-02-13 17:50:00,core-sw-01,port-id7429,server-uplink,34103284.04,62670431.92,0,0,29641,54470,831,623,0,0,1,137,100,241,181,normal,
2026-02-13 17:55:00,core-sw-01,port-id7429,server-uplink,32660139.0,47293601.06,0,0,32306,46781,781,585,0,0,0,129,94,227,170,normal,
2026-02-13 18:00:00,core-sw-01,port-id7429,server-uplink,28542551.54,58464325.07,0,0,29315,60046,883,662,0,0,0,146,106,256,193,normal,
2026-02-13 18:05:00,core-sw-01,port-id7429,server-uplink,29222024.7,52739885.62,0,0,27860,50282,772,578,0,0,0,127,93,224,168,normal,
2026-02-13 18:10:00,core-sw-01,port-id7429,server-uplink,28923026.05,47332299.3,0,0,25857,42315,673,505,0,1,0,111,81,196,147,normal,
2026-02-13 18:15:00,core-sw-01,port-id7429,server-uplink,23899670.89,46644522.61,1,0,20707,40413,604,452,0,0,0,100,73,175,132,normal,
2026-02-13 18:20:00,core-sw-01,port-id7429,server-uplink,28974456.51,47135775.95,1,0,28973,47133,752,563,0,0,0,124,90,218,164,normal,
2026-02-13 18:25:00,core-sw-01,port-id7429,server-uplink,34429157.87,57614060.21,0,0,32839,54953,867,650,0,0,0,143,104,252,189,normal,
2026-02-13 18:30:00,core-sw-01,port-id7429,server-uplink,23583927.89,35126071.01,0,0,21490,32007,528,396,0,0,0,87,64,153,115,normal,
2026-02-13 18:35:00,core-sw-01,port-id7429,server-uplink,34793314.11,55311737.11,0,0,32507,51677,832,623,0,0,0,137,100,242,181,normal,
2026-02-13 18:40:00,core-sw-01,port-id7429,server-uplink,33299856.45,55089321.83,0,0,33040,54660,866,649,0,0,0,143,104,252,189,normal,
2026-02-13 18:45:00,core-sw-01,port-id7429,server-uplink,34187656.94,51741508.6,0,0,33123,50130,822,616,0,0,0,136,99,239,179,normal,
2026-02-13 18:50:00,core-sw-01,port-id7429,server-uplink,35466578.26,60798879.03,0,0,36120,61919,968,726,0,0,0,160,116,281,211,normal,
2026-02-13 18:55:00,core-sw-01,port-id7429,server-uplink,26378318.54,45318169.84,0,0,26946,46293,723,542,0,0,0,119,87,210,158,normal,
2026-02-13 19:00:00,core-sw-01,port-id7429,server-uplink,26361408.56,39373999.45,0,0,25574,38198,630,472,0,0,0,104,76,183,137,normal,
2026-02-13 19:05:00,core-sw-01,port-id7429,server-uplink,26781742.04,37948882.34,0,0,24601,34859,587,440,0,0,0,97,71,171,128,normal,
2026-02-13 19:10:00,core-sw-01,port-id7429,server-uplink,22623213.12,44416748.85,0,0,20923,41080,612,459,0,0,0,101,74,178,134,normal,
2026-02-13 19:15:00,core-sw-01,port-id7429,server-uplink,27804905.79,41254718.94,0,0,28274,41951,694,520,0,0,0,114,83,201,151,normal,
2026-02-13 19:20:00,core-sw-01,port-id7429,server-uplink,26391055.5,44712710.86,0,0,27233,46139,725,543,0,0,0,119,87,211,158,normal,
2026-02-13 19:25:00,core-sw-01,port-id7429,server-uplink,23313100.49,37126248.84,0,0,23490,37409,602,451,1,0,0,99,72,175,131,normal,
2026-02-13 19:30:00,core-sw-01,port-id7429,server-uplink,21694766.81,28941642.6,0,0,24989,33336,576,432,0,0,0,95,69,167,126,normal,
2026-02-13 19:35:00,core-sw-01,port-id7429,server-uplink,22419948.32,40773549.86,0,0,19931,36246,555,416,0,0,0,91,67,161,121,normal,
2026-02-13 19:40:00,core-sw-01,port-id7429,server-uplink,18687279.36,37336974.28,0,0,18837,37636,558,418,0,1,0,92,67,162,122,normal,
2026-02-13 19:45:00,core-sw-01,port-id7429,server-uplink,21148208.02,38636555.98,0,0,18125,33113,506,379,0,0,0,83,61,147,110,normal,
2026-02-13 19:50:00,core-sw-01,port-id7429,server-uplink,27611050.16,41975371.42,0,0,25034,38058,623,467,0,0,0,103,75,181,136,normal,
2026-02-13 19:55:00,core-sw-01,port-id7429,server-uplink,21103995.27,31546144.57,0,0,18376,27469,453,339,0,0,0,75,54,132,99,normal,
2026-02-13 20:00:00,core-sw-01,port-id7429,server-uplink,21524930.95,29321862.16,0,0,18278,24899,426,320,0,0,0,70,51,124,93,normal,
2026-02-13 20:05:00,core-sw-01,port-id7429,server-uplink,16649328.18,28493629.81,0,0,17637,30184,472,354,0,0,0,78,57,137,103,normal,
2026-02-13 20:10:00,core-sw-01,port-id7429,server-uplink,24475618.97,33387881.47,0,0,27885,38038,651,488,0,0,0,107,78,189,142,normal,
2026-02-13 20:15:00,core-sw-01,port-id7429,server-uplink,13934508.06,23626587.04,0,0,12982,22011,346,259,0,0,0,57,42,100,75,normal,
2026-02-13 20:20:00,core-sw-01,port-id7429,server-uplink,15683244.44,31214115.07,0,0,15392,30634,455,341,0,0,0,75,55,132,99,normal,
2026-02-13 20:25:00,core-sw-01,port-id7429,server-uplink,17958408.66,31471301.71,0,1,17500,30669,476,357,0,0,0,78,57,138,104,normal,
2026-02-13 20:30:00,core-sw-01,port-id7429,server-uplink,17011389.29,26385998.52,0,0,16095,24965,406,304,0,0,0,67,49,118,88,normal,
2026-02-13 20:35:00,core-sw-01,port-id7429,server-uplink,18461299.48,19308917.99,0,0,19221,20103,388,291,0,0,0,64,47,113,85,normal,
2026-02-13 20:40:00,core-sw-01,port-id7429,server-uplink,12613347.75,23841385.87,0,0,13167,24887,376,282,0,0,0,62,45,109,82,normal,
2026-02-13 20:45:00,core-sw-01,port-id7429,server-uplink,16728438.41,22632685.2,0,0,17295,23399,402,301,0,0,0,66,48,117,88,normal,
2026-02-13 20:50:00,core-sw-01,port-id7429,server-uplink,17262287.54,24512427.89,0,0,16095,22855,385,288,0,0,0,63,46,112,84,normal,
2026-02-13 20:55:00,core-sw-01,port-id7429,server-uplink,14278384.89,24700138.89,0,0,13070,22611,352,264,0,0,0,58,42,102,77,normal,
2026-02-13 21:00:00,core-sw-01,port-id7429,server-uplink,13862785.99,20359260.88,0,0,14383,21123,351,263,0,0,0,58,42,102,77,normal,
2026-02-13 21:05:00,core-sw-01,port-id7429,server-uplink,13796668.13,26306631.6,0,0,13089,24958,376,282,0,0,0,62,45,109,82,normal,
2026-02-13 21:10:00,core-sw-01,port-id7429,server-uplink,13258162.39,25350576.91,1,0,12652,24192,364,273,0,0,0,60,44,106,79,normal,
2026-02-13 21:15:00,core-sw-01,port-id7429,server-uplink,10227108.6,21013463.24,0,0,10091,20734,304,228,0,0,0,50,37,88,66,normal,
2026-02-13 21:20:00,core-sw-01,port-id7429,server-uplink,10537747.9,18988886.07,0,0,9826,17707,272,204,0,0,0,45,33,79,59,normal,
2026-02-13 21:25:00,core-sw-01,port-id7429,server-uplink,13406572.75,21610445.25,0,0,13537,21821,349,262,0,0,0,58,42,101,76,normal,
2026-02-13 21:30:00,core-sw-01,port-id7429,server-uplink,9375980.4,20690987.2,0,0,8250,18206,261,196,0,0,0,43,31,76,57,normal,
2026-02-13 21:35:00,core-sw-01,port-id7429,server-uplink,12567983.65,18181141.73,0,0,12096,17498,292,219,0,0,0,48,35,85,64,normal,
2026-02-13 21:40:00,core-sw-01,port-id7429,server-uplink,12591506.31,19323188.38,0,0,10520,16144,263,197,0,0,0,43,32,77,57,normal,
2026-02-13 21:45:00,core-sw-01,port-id7429,server-uplink,9030526.52,15033976.3,0,0,8660,14417,228,171,0,0,0,38,27,66,50,normal,
2026-02-13 21:50:00,core-sw-01,port-id7429,server-uplink,10532641.8,17322403.96,0,0,10271,16892,268,201,0,0,0,44,32,78,59,normal,
2026-02-13 21:55:00,core-sw-01,port-id7429,server-uplink,11792574.97,15238191.98,0,0,11343,14657,257,192,0,0,0,42,31,75,56,normal,
2026-02-13 22:00:00,core-sw-01,port-id7429,server-uplink,8779325.28,15219511.06,0,0,8698,15079,235,176,0,0,0,39,28,68,51,normal,
2026-02-13 22:05:00,core-sw-01,port-id7429,server-uplink,8097161.93,14611432.97,0,0,8377,15117,232,174,0,0,0,38,28,67,51,normal,
2026-02-13 22:10:00,core-sw-01,port-id7429,server-uplink,8458720.57,14725274.0,0,0,9617,16741,260,195,0,0,0,43,31,76,57,normal,
2026-02-13 22:15:00,core-sw-01,port-id7429,server-uplink,7663949.9,12294781.76,0,0,8130,13043,209,157,0,0,0,34,25,61,46,normal,
2026-02-13 22:20:00,core-sw-01,port-id7429,server-uplink,6799386.04,13496509.73,0,0,6134,12176,181,136,0,0,0,30,22,53,39,normal,
2026-02-13 22:25:00,core-sw-01,port-id7429,server-uplink,10526972.45,14861446.42,0,0,8911,12581,212,159,0,0,0,35,26,62,46,normal,
2026-02-13 22:30:00,core-sw-01,port-id7429,server-uplink,6642303.2,13736768.38,0,0,5967,12339,181,136,0,0,0,30,22,53,39,normal,
2026-02-13 22:35:00,core-sw-01,port-id7429,server-uplink,7829640.79,11194909.38,0,0,7490,10710,180,135,0,0,0,30,22,52,39,normal,
2026-02-13 22:40:00,core-sw-01,port-id7429,server-uplink,10476596.95,10560579.12,0,0,10913,11000,216,162,0,0,0,36,26,63,47,normal,
2026-02-13 22:45:00,core-sw-01,port-id7429,server-uplink,8541247.55,10905257.75,0,0,8362,10676,188,141,0,0,0,31,23,55,41,normal,
2026-02-13 22:50:00,core-sw-01,port-id7429,server-uplink,8114888.35,11030698.49,0,0,6994,9508,163,122,0,0,0,27,20,47,36,normal,
2026-02-13 22:55:00,core-sw-01,port-id7429,server-uplink,7654257.31,14802965.68,0,0,7747,14981,224,168,0,0,0,37,27,65,49,normal,
2026-02-13 23:00:00,core-sw-01,port-id7429,server-uplink,9998995.83,14289545.66,0,0,10061,14378,241,181,0,0,0,40,29,70,53,normal,
2026-02-13 23:05:00,core-sw-01,port-id7429,server-uplink,7541310.32,13125153.9,0,0,6335,11026,171,129,0,0,0,28,21,50,37,normal,
2026-02-13 23:10:00,core-sw-01,port-id7429,server-uplink,6766026.92,9642836.43,0,0,7333,10451,176,132,0,0,0,29,21,51,38,normal,
2026-02-13 23:15:00,core-sw-01,port-id7429,server-uplink,7406818.7,10636877.57,0,0,7024,10086,169,127,0,0,0,28,20,49,37,normal,
2026-02-13 23:20:00,core-sw-01,port-id7429,server-uplink,7338036.19,12651325.52,0,0,6191,10675,167,125,0,0,0,27,20,48,36,normal,
2026-02-13 23:25:00,core-sw-01,port-id7429,server-uplink,5970119.03,11672155.49,0,0,6228,12176,182,136,0,0,0,30,22,53,40,normal,
2026-02-13 23:30:00,core-sw-01,port-id7429,server-uplink,6360571.6,10890475.19,0,0,6260,10719,168,126,0,0,0,28,20,49,37,normal,
2026-02-13 23:35:00,core-sw-01,port-id7429,server-uplink,6402714.44,11378811.03,0,0,6150,10930,169,126,0,0,0,28,20,49,37,normal,
2026-02-13 23:40:00,core-sw-01,port-id7429,server-uplink,8024347.84,12208672.89,0,0,7409,11272,185,138,0,0,0,30,22,54,40,normal,
2026-02-13 23:45:00,core-sw-01,port-id7429,server-uplink,6175125.68,8661500.97,0,0,5791,8122,137,103,0,0,0,23,17,40,30,normal,
2026-02-13 23:50:00,core-sw-01,port-id7429,server-uplink,6501195.23,10767834.18,0,0,6090,10088,160,120,0,0,0,26,19,46,35,normal,
2026-02-13 23:55:00,core-sw-01,port-id7429,server-uplink,4896958.07,8992087.73,0,0,4762,8744,133,100,0,0,0,22,16,39,29,normal,
2026-02-14 00:00:00,core-sw-01,port-id7429,server-uplink,2567308.25,4333027.28,0,0,2287,3861,61,46,0,0,0,10,7,18,13,normal,
2026-02-14 00:05:00,core-sw-01,port-id7429,server-uplink,2581099.47,3709392.28,0,0,2147,3086,52,39,0,0,0,9,6,15,11,normal,
2026-02-14 00:10:00,core-sw-01,port-id7429,server-uplink,2187322.07,3662527.13,0,0,1957,3277,52,39,0,0,0,9,6,15,11,normal,
2026-02-14 00:15:00,core-sw-01,port-id7429,server-uplink,2561201.86,4086678.41,0,0,2698,4305,69,52,0,0,0,11,8,20,15,normal,
2026-02-14 00:20:00,core-sw-01,port-id7429,server-uplink,2244772.9,3593048.46,0,0,2089,3344,54,40,1,0,0,9,6,16,12,normal,
2026-02-14 00:25:00,core-sw-01,port-id7429,server-uplink,1817891.78,3650156.62,0,0,1527,3066,45,34,0,0,0,7,5,13,10,normal,
2026-02-14 00:30:00,core-sw-01,port-id7429,server-uplink,2578304.16,4851177.91,0,0,2629,4946,75,56,0,0,0,12,9,22,16,normal,
2026-02-14 00:35:00,core-sw-01,port-id7429,server-uplink,2162443.44,3920874.78,0,0,2066,3746,57,43,0,0,0,9,7,17,13,normal,
2026-02-14 00:40:00,core-sw-01,port-id7429,server-uplink,2509467.18,3767548.72,0,0,3006,4513,74,56,0,0,0,12,9,22,16,normal,
2026-02-14 00:45:00,core-sw-01,port-id7429,server-uplink,2541828.02,4371360.32,0,0,2417,4157,65,49,0,0,0,11,8,19,14,normal,
2026-02-14 00:50:00,core-sw-01,port-id7429,server-uplink,3124941.56,4126664.72,0,0,2962,3912,68,51,0,1,0,11,8,20,15,normal,
2026-02-14 00:55:00,core-sw-01,port-id7429,server-uplink,2513086.42,3732463.99,0,0,2504,3719,61,46,0,0,0,10,7,18,13,normal,
2026-02-14 01:00:00,core-sw-01,port-id7429,server-uplink,3426349.14,4225273.67,0,0,3392,4183,75,56,1,0,0,12,9,22,16,normal,
2026-02-14 01:05:00,core-sw-01,port-id7429,server-uplink,2878121.01,3823890.89,0,0,2779,3693,64,48,0,0,0,11,8,19,14,normal,
2026-02-14 01:10:00,core-sw-01,port-id7429,server-uplink,3155335.3,4264072.14,0,0,2881,3893,67,50,0,0,0,11,8,19,15,normal,
2026-02-14 01:15:00,core-sw-01,port-id7429,server-uplink,2382316.96,3488654.62,0,0,2494,3653,61,46,0,0,0,10,7,18,13,normal,
2026-02-14 01:20:00,core-sw-01,port-id7429,server-uplink,2226567.59,3681978.92,0,0,2107,3484,55,41,0,0,0,9,7,16,12,normal,
2026-02-14 01:25:00,core-sw-01,port-id7429,server-uplink,2731717.31,3664398.15,0,0,2381,3194,55,41,0,1,0,9,7,16,12,normal,
2026-02-14 01:30:00,core-sw-01,port-id7429,server-uplink,2323833.94,3446696.75,0,0,2383,3535,58,44,0,0,0,10,7,17,13,normal,
2026-02-14 01:35:00,core-sw-01,port-id7429,server-uplink,3334411.82,3918850.38,0,0,3057,3593,66,49,1,1,0,11,8,19,14,normal,
2026-02-14 01:40:00,core-sw-01,port-id7429,server-uplink,2328291.66,3612088.59,0,0,2241,3477,56,42,0,0,0,9,7,16,12,normal,
2026-02-14 01:45:00,core-sw-01,port-id7429,server-uplink,2192385.38,3707953.9,0,0,2003,3387,53,40,0,0,0,9,6,15,12,normal,
2026-02-14 01:50:00,core-sw-01,port-id7429,server-uplink,2051377.71,3272678.2,0,0,2175,3469,56,42,0,0,0,9,7,16,12,normal,
2026-02-14 01:55:00,core-sw-01,port-id7429,server-uplink,2196489.23,3682044.56,0,0,2163,3626,57,43,0,1,0,9,7,17,12,normal,
2026-02-14 02:00:00,core-sw-01,port-id7429,server-uplink,1728634.41,3271554.73,0,0,1609,3045,46,34,0,0,0,8,6,13,10,normal,
2026-02-14 02:05:00,core-sw-01,port-id7429,server-uplink,2631469.19,3408174.66,0,0,2913,3773,66,49,0,0,0,11,8,19,14,normal,
2026-02-14 02:10:00,core-sw-01,port-id7429,server-uplink,1910289.59,3221431.62,0,0,1855,3128,49,37,0,0,0,8,6,14,11,normal,
2026-02-14 02:15:00,core-sw-01,port-id7429,server-uplink,2345814.61,3414310.13,0,0,1942,2827,47,35,0,0,0,8,6,14,10,normal,
2026-02-14 02:20:00,core-sw-01,port-id7429,server-uplink,1766795.58,4151785.14,0,0,1986,4666,66,49,0,0,0,11,8,19,14,normal,
2026-02-14 02:25:00,core-sw-01,port-id7429,server-uplink,2389163.46,3867110.25,0,0,2514,4069,65,49,0,0,0,11,8,19,14,normal,
2026-02-14 02:30:00,core-sw-01,port-id7429,server-uplink,2595710.15,4109368.9,0,0,2499,3956,64,48,0,0,0,11,8,19,14,normal,
2026-02-14 02:35:00,core-sw-01,port-id7429,server-uplink,2518702.35,3932041.05,0,0,2511,3919,64,48,1,0,0,10,8,18,14,normal,
2026-02-14 02:40:00,core-sw-01,port-id7429,server-uplink,2192727.35,4560053.27,0,0,1715,3566,52,39,0,0,0,9,6,15,11,normal,
2026-02-14 02:45:00,core-sw-01,port-id7429,server-uplink,2717077.21,4334769.86,0,1,2364,3771,61,45,0,0,0,10,7,18,13,normal,
2026-02-14 02:50:00,core-sw-01,port-id7429,server-uplink,2292700.19,4544085.96,0,0,2463,4882,73,54,0,0,0,12,9,21,16,normal,
2026-02-14 02:55:00,core-sw-01,port-id7429,server-uplink,2305613.41,4205862.48,0,0,2509,4577,70,52,0,0,0,12,8,20,15,normal,
2026-02-14 03:00:00,core-sw-01,port-id7429,server-uplink,2880539.9,4655627.25,0,0,2785,4501,72,54,0,0,0,12,9,21,16,normal,
2026-02-14 03:05:00,core-sw-01,port-id7429,server-uplink,2538299.42,4147625.33,0,0,2408,3934,63,47,0,0,0,10,8,18,14,normal,
2026-02-14 03:10:00,core-sw-01,port-id7429,server-uplink,2099132.02,3826210.02,0,0,1799,3278,50,38,0,0,0,8,6,15,11,normal,
2026-02-14 03:15:00,core-sw-01,port-id7429,server-uplink,4368588.26,7028438.93,0,0,4654,7487,120,90,0,0,0,20,14,35,26,normal,
2026-02-14 03:20:00,core-sw-01,port-id7429,server-uplink,4678258.74,6995652.75,0,0,4209,6293,104,78,0,0,0,17,12,30,23,normal,
2026-02-14 03:25:00,core-sw-01,port-id7429,server-uplink,2931173.97,3513287.93,0,0,2708,3246,59,44,0,0,0,10,7,17,13,normal,
2026-02-14 03:30:00,core-sw-01,port-id7429,server-uplink,3032506.47,4749640.63,0,0,2782,4357,71,53,0,0,0,12,8,20,15,normal,
2026-02-14 03:35:00,core-sw-01,port-id7429,server-uplink,2514905.42,4508390.52,0,0,2688,4818,74,56,0,0,0,12,9,22,16,normal,
2026-02-14 03:40:00,core-sw-01,port-id7429,server-uplink,2795184.98,3597351.25,0,0,2633,3388,59,45,0,0,0,10,7,17,13,normal,
2026-02-14 03:45:00,core-sw-01,port-id7429,server-uplink,2479250.3,3703742.52,0,0,2579,3852,64,48,0,0,0,10,8,18,14,normal,
2026-02-14 03:50:00,core-sw-01,port-id7429,server-uplink,2612790.74,3622004.84,0,0,2020,2800,48,36,0,0,0,8,6,14,10,normal,
2026-02-14 03:55:00,core-sw-01,port-id7429,server-uplink,3111553.85,5849799.55,0,0,2985,5611,85,64,0,0,0,14,10,25,19,normal,
2026-02-14 04:00:00,core-sw-01,port-id7429,server-uplink,2584880.75,4786644.52,0,0,2408,4459,68,51,0,0,0,11,8,20,15,normal,
2026-02-14 04:05:00,core-sw-01,port-id7429,server-uplink,2502166.97,5300435.46,0,0,2491,5276,77,57,0,0,0,13,9,22,17,normal,
2026-02-14 04:10:00,core-sw-01,port-id7429,server-uplink,2893116.51,4178310.17,0,0,2836,4096,68,51,0,0,0,11,8,20,15,normal,
2026-02-14 04:15:00,core-sw-01,port-id7429,server-uplink,3628641.81,4639545.68,0,0,3492,4465,79,59,0,0,0,13,9,23,17,normal,
2026-02-14 04:20:00,core-sw-01,port-id7429,server-uplink,2723592.27,4942223.25,0,0,2524,4580,70,53,1,0,0,12,8,20,15,normal,
2026-02-14 04:25:00,core-sw-01,port-id7429,server-uplink,3113294.26,4643301.59,0,0,2779,4144,68,51,0,0,0,11,8,20,15,normal,
2026-02-14 04:30:00,core-sw-01,port-id7429,server-uplink,3246096.94,4681318.36,0,0,2814,4058,68,51,0,0,0,11,8,20,15,normal,
2026-02-14 04:35:00,core-sw-01,port-id7429,server-uplink,2824363.23,4416007.66,0,0,2699,4220,68,51,0,0,0,11,8,20,15,normal,
2026-02-14 04:40:00,core-sw-01,port-id7429,server-uplink,3788491.45,5191088.25,0,0,3732,5113,87,65,0,0,0,14,11,25,19,normal,
2026-02-14 04:45:00,core-sw-01,port-id7429,server-uplink,3867165.67,6313136.19,0,0,3649,5957,95,71,0,0,0,16,11,28,21,normal,
2026-02-14 04:50:00,core-sw-01,port-id7429,server-uplink,3210063.81,5836012.93,0,0,2924,5316,81,61,0,0,0,13,10,24,18,normal,
2026-02-14 04:55:00,core-sw-01,port-id7429,server-uplink,2946395.76,5909901.22,0,0,2946,5910,87,66,0,0,0,14,11,25,19,normal,
2026-02-14 05:00:00,core-sw-01,port-id7429,server-uplink,3314363.73,5142524.38,0,0,3598,5582,91,68,0,0,0,15,11,26,20,normal,
2026-02-14 05:05:00,core-sw-01,port-id7429,server-uplink,3102664.73,6091197.45,0,0,3109,6103,91,68,0,0,0,15,11,26,20,normal,
2026-02-14 05:10:00,core-sw-01,port-id7429,server-uplink,3656021.87,5333229.37,0,0,3139,4580,76,57,0,0,0,13,9,22,17,normal,
2026-02-14 05:15:00,core-sw-01,port-id7429,server-uplink,3091057.31,5362245.04,0,0,2964,5141,80,60,0,0,0,13,10,23,17,normal,
